ResourceID,Geometry
0e3ff002-37e7-4740-9c02-ea813b965b8a,"LINESTRING (0.10448864596699241 51.37910869217272,0.10428202177200352 51.37884797423837,0.10435535288913352 51.3788197574773)"
10b38f3b-8236-47b3-b8c3-f8a449ff981b,"LINESTRING (-0.11127505742786564 51.45538715489191,-0.11106057023492631 51.45541661248472)"
114eaf03-d0c7-44da-9a0e-27fef43c6df3,"LINESTRING (0.048947960764291636 51.4564639519077,0.04912168398990803 51.45571664992539,0.05029519527703782 51.455863632090114,0.050149639971710666 51.45655904712729)"
12af7a65-194b-44b7-ac7b-c3a4c3bd3ea2,"LINESTRING (-0.14022324495993344 51.46824325574377,-0.14018601229111363 51.468113651026385)"
12d52ec5-5aa9-4a26-9128-732cdab0a22c,"LINESTRING (-0.026973434875999767 51.45666419193619,-0.02697024937509022 51.456608897797935)"
12e391f1-e1a8-44c5-b142-ecb40468127d,"LINESTRING (-0.11416701900802188 51.49602437725469,-0.11412843193811589 51.49596485421031,-0.11363437682178128 51.49608415629635,-0.1136700425864045 51.49614498143337)"
1355d398-8751-4b4e-b402-e4f8c20975dc,"LINESTRING (-0.005113710121049873 51.47592694785043,-0.005186126803687913 51.47587175904973,-0.00522274549975111 51.47584385101553,-0.005249415999911131 51.47582043929142,-0.005279907093204409 51.47580028680553,-0.005319504768509338 51.47577011013956,-0.005334169778961869 51.47575893318006,-0.0053511042932549045 51.475735321691616,-0.005363935403747591 51.475717433632155,-0.005386664403015456 51.47568574435236,-0.005409684740091861 51.47565364814865,-0.005432304761740578 51.47562211168442)"
1371eae3-d85a-430d-a636-9ceb8c9b4b91,"LINESTRING (-0.14520986874922193 51.50570119475716,-0.14495552091988403 51.50584241795134)"
13d56aa1-83dd-4c88-bca3-77e66d4f933f,"LINESTRING (-0.43270149659299595 51.578555148516884,-0.4326810153317708 51.57865119522855,-0.4321045047852548 51.57893245066326,-0.4310566889693864 51.579432146030896,-0.42908891764668 51.580208476189455,-0.4277733402400976 51.58050121345013,-0.4259003876192555 51.5805189144272,-0.4228398979277399 51.58109858631931,-0.42130697189116323 51.58121712051793,-0.4205688078848851 51.58150044354536,-0.41750780903284046 51.582090690919834,-0.414428478107104 51.58320505273144,-0.41277639747433154 51.58378209752519,-0.4088128849213351 51.58438134381667)"
155e3a5d-dbd0-4551-b44b-9a3184706735,"LINESTRING (-0.004167189193492911 51.48426308184309,-0.004067751055041107 51.48414736219074)"
166a68fc-d84d-4d21-9ce0-606da173f7bc,"LINESTRING (-0.1677904900089331 51.55313767466551,-0.16778989062244914 51.55315259109272,-0.16730018358169482 51.55349755863545,-0.16730952435096286 51.55356300277779,-0.1673763656724661 51.55361255477431,-0.16756067507551795 51.5536434170463,-0.16790926960382505 51.55353318705884,-0.16790650449699365 51.55352754695527,-0.16793686267544036 51.55351682602431,-0.16794561034389222 51.55352256040591,-0.16873117815272012 51.55326243265941,-0.16872848640286547 51.55325492776244,-0.1687559278257397 51.55324229616012,-0.16876460070966898 51.55324989439304,-0.16887055420500313 51.55321983115065,-0.16886352857763143 51.553171214077324,-0.16881657241686876 51.55314809267691,-0.1688103666681224 51.55315359278156,-0.1687781408292308 51.553136299070516,-0.16879025424483107 51.55313275710394,-0.1686407175747162 51.55305579638806,-0.16863443551531732 51.55306316034091,-0.16859316254002943 51.553047591334334,-0.1685993697419919 51.553042091263805,-0.16847906659069745 51.55298237740253,-0.16779923762175508 51.55314340816084)"
17863fcd-aa6b-4100-b825-3f4916ad8e28,"LINESTRING (0.04075664038665912 51.57664623560755,0.04000550798172619 51.574879599852146,0.04030727706914767 51.574455597003606,0.04118478216723695 51.57426901989847,0.04169430173822247 51.57405077333834,0.04206049950284286 51.57370177952827,0.044879918765287304 51.571863414243346,0.04532280079852443 51.57152258650191,0.0473323240507337 51.56967924338031,0.047676037106291834 51.569511448228596,0.04932409529247916 51.56948265767124,0.04968392201199071 51.569333613596704,0.0496969087155993 51.5689431799993,0.049712169469759426 51.56894291337299)"
189ab5a6-56be-4f42-a53f-1a1e0ea2a12a,"LINESTRING (-0.019636469318799425 51.53765479713173,-0.018744282865120726 51.53816795890117,-0.013760131884234094 51.54100082282993,-0.008235919450340278 51.544128829036815,-0.007100659006661158 51.544785266596904,-0.0027191197016999805 51.547247057595335,-0.0016653911959282701 51.547781100198115,-0.00047081520019528496 51.54839362806872,0.00087078387938376 51.549051220847325,0.0017776008424930025 51.549540154211115,0.0039566504351416405 51.55066878807125,0.005964663832220181 51.551724169428375,0.009087349592810807 51.55330290090574,0.011289640534029172 51.55443100000835,0.014164615564304277 51.55592343450457,0.017084283288224974 51.55738647775336,0.018366004192916098 51.55805917724568,0.0191918025541356 51.55860647494555,0.02140619226691876 51.55999590133161,0.02531412650344192 51.562383905037414,0.026956111897908794 51.563426217916444,0.02816586971795032 51.56419046543689,0.029162481921734745 51.56479659490935,0.03200518432324401 51.566565138842414,0.03283764749498972 51.56708366865057,0.038265037738506764 51.57046796744412,0.043111743894742996 51.573486217659,0.0458751998513971 51.575165416521095,0.04813253290404721 51.576453681951314,0.05071189686773002 51.57793615825361,0.05236605314876798 51.57888276829558,0.055272691639285734 51.58050219788417,0.05751921784678573 51.58153829874522,0.05870787315956045 51.58215035789468,0.06196000325180455 51.5836303201313,0.07057717729676406 51.587685252725755,0.07103985150532569 51.587948333459494,0.07340181203476062 51.58898685407222,0.0754204292677881 51.58986484909284,0.07738915529079102 51.5908198262415,0.08003318076819958 51.591838928580536,0.08067915041184022 51.59209871529538,0.08516386716298346 51.59377027519067,0.08785795812079118 51.59454085121263,0.08997128857237568 51.59514088685822,0.09154307291967141 51.59559350468963,0.09470941960372106 51.59649351473677,0.0997329322342372 51.59789795545914,0.10128090368632764 51.59832708072146,0.10464114147633295 51.59928047933951,0.10680072677166126 51.59987940830545,0.10951937031693092 51.600668164328454,0.11400435275352683 51.60197239100656,0.11597476965293375 51.60276971841228,0.11885267048684633 51.604017006688686,0.1261072277544418 51.607174233741674,0.12970509566286814 51.60876984417479,0.13264949074670696 51.61011548244123,0.1378675019414879 51.612509432714035,0.14220379376516648 51.614509988862594,0.14600247885983927 51.61628703413415,0.1527209672215009 51.61934292773587,0.16557665811560418 51.62523110963917,0.16691216056099 51.62533972559868,0.16853610586796866 51.625484641266276,0.17347040859526552 51.62634519642387,0.175993786636836 51.62675056025429,0.1873517530653487 51.62722962587207,0.18814619777816174 51.62745276699258,0.19781163083247746 51.62968736648093,0.20449035524315545 51.63181068016515,0.20822141038464964 51.633453731112255,0.2099710033813509 51.634051348765894,0.2124713574470296 51.634753753538284,0.21512288551615555 51.63620274969448,0.21737744705715853 51.63695727058071,0.21929226720930503 51.63740885362651,0.22101378477814682 51.63781647567668,0.22208006192650334 51.63811751097721,0.2244802656986882 51.6394996732809,0.2277049188247389 51.640925617667016,0.23011152080329292 51.64165319975817,0.23200708643939466 51.64248563100453,0.23347660849507984 51.64320717313635,0.23708796127531523 51.64470877410246,0.23789346765247368 51.64514549896496,0.24070988370679486 51.64603161547367,0.2524112961854078 51.64947186192783,0.2540365750256924 51.65023774913268,0.257975732214124 51.65176810773445,0.26422194972314056 51.65430077902483,0.26866991872141505 51.65604701128249,0.27136155948419494 51.65708946965471,0.27519684112188336 51.658430924433006,0.295069091622991 51.66634831242258,0.298227867771748 51.667523835043646,0.3002463164473263 51.66809106785688,0.3035952611951674 51.66923893270671,0.307297467030235 51.67055822729827,0.31765524592108507 51.674815752105694,0.3214806833700804 51.67665563844421,0.330419207352481 51.68079730976686,0.33997073224799595 51.6841765858235,0.3422598388588596 51.685142220340005,0.3488236667690819 51.68808061427303,0.3532713300059379 51.6896928929389,0.366528771218772 51.695053931815245,0.37580741057654526 51.698959282077055,0.38849136469188345 51.7042343037596,0.4057235055627333 51.71071765143158,0.410613320008757 51.71263995111565,0.41334090411537183 51.71351193771815,0.41456499596171764 51.714200622333074,0.44103477994843926 51.723141693232186,0.4492100373693482 51.72694265700753)"
1ad129fb-fb2d-4035-ba60-d1ce68c20460,"LINESTRING (-0.4782108270634201 51.59485271481531,-0.47791772495582524 51.59462412810432,-0.4776602417524644 51.59445454275914,-0.47765733750963646 51.59442874699747,-0.47866657930236833 51.59392671474394)"
1b9e5b56-608f-4a14-a62f-42d9fea6bc5a,"LINESTRING (0.02294999136976323 51.56775023499091,0.016762185446598674 51.560433408234516)"
1c8ef6e9-d31a-45b4-aad8-2dd3f20bd3f9,"MULTILINESTRING ((0.04262593823609083 51.56743747285874,0.04305976572669524 51.56703927182555,0.04506683729807775 51.56823362546711),(0.04643289865652384 51.5669844476289,0.0430648971917324 51.56703456171136,0.04305976572669524 51.56703927182555,0.04305659394549475 51.56703738430738),(0.04307513464102387 51.56702516486791,0.0430648971917324 51.56703456171136,0.04178792675034124 51.56705353705965),(0.043056327567763356 51.567031440329096,0.04536552723134385 51.5659561796413),(0.043056061230390005 51.567025497249375,0.041444066948866695 51.565768754180006))"
1c9252ec-97fb-4e14-891c-504ab86bb769,"LINESTRING (-0.06126921088601952 51.481806105331394,-0.06045220178695932 51.48140194017818,-0.047509796756192366 51.46217575748411,-0.036234192959617335 51.448054371433926,-0.03584627996227021 51.446845573441244,-0.03425887661558092 51.445505543496346,-0.03329361104695705 51.44457567321039,-0.032237067037797905 51.443644256713604,-0.03247364197684577 51.442391926743056,-0.03234250528979975 51.44119052440777,-0.02518545973822458 51.41857090339826,-0.01732681082750247 51.39334079183558,-0.008724518891930268 51.36227382384605,-0.006900374229041215 51.3559614342062,-0.00621143234953399 51.35292318906577,-0.004464871280221696 51.34903899887855,-0.0036992429743394526 51.347769688797285,-0.0030471221667145833 51.3459883453693,-0.0026844630136586153 51.34506611826839,-0.002675429023152828 51.34439973761019,-0.002436547592065809 51.34377703373047,-0.0021023748386655894 51.3427244222834,-0.0018296690167300888 51.342005964154815,-0.0016594970990381256 51.34155098511561,-0.0016073426108834448 51.3410028464024,-0.0016156126893347557 51.340812634916375,-0.0013899055169375014 51.340761203625384,-0.001330526537172836 51.34037949242816,-0.0012680453379259 51.34006910932391,-0.0009173795341262776 51.339396905069876,-0.0006233106745691915 51.33829736284622,-0.0002326577266384556 51.33767204981748,0.0006659419302327998 51.33475380936694,0.0007252880946595248 51.33437208631062,0.0009609574562543599 51.33367802505813,0.0013967465982621108 51.33321848834905,0.0023504249854369636 51.332440769753525,0.003063267623196811 51.33223822431077,0.0033637960881170367 51.33216170157108,0.003259890156072956 51.331521027568954,0.002942790032084478 51.331217120981556,0.0029282783582361277 51.330884242744546,0.0029813761623512396 51.33035985515019,0.0025078052105822644 51.32995154310417,0.0021569072266757424 51.32974338906424,0.002139283307043261 51.32933917262627,0.00220585231693897 51.32912388048202,0.0027991807431728463 51.32792397918266,0.0033269462176729204 51.32696315307538,0.0033082765541600206 51.326535158916236,0.003436219314949889 51.32598568300665,0.003633828471606128 51.32529225030022,0.0038028179695023447 51.3248134565569,0.003791406849902395 51.32455190466489,0.003785182725022271 51.32440924113456,0.003996277021834531 51.324024908079195,0.0047122160098197925 51.32215663741085,0.0049591561302902865 51.32172410023072,0.005038741786655498 51.320937499122394,0.005201475230810697 51.32031603966093,0.005497824454427731 51.31927587823292,0.005511888568385436 51.318728349344084,0.005851867028038086 51.31781831404457,0.006098774873514677 51.317385774256046,0.006359730852635233 51.31640570575607,0.006674204348110496 51.315781643340465,0.006705907485779161 51.315638330573016)"
1ce24e86-feed-490b-8840-49780210139f,"LINESTRING (-0.1200216643181419 51.5006888436921,-0.12007307664098381 51.50036607820845,-0.12025484656345854 51.49946960276314,-0.1203068415017132 51.499132570485685,-0.1203646933374546 51.49883845999863,-0.12043094689093722 51.498525449169684,-0.1205795245359699 51.497694110657584,-0.12086034206496588 51.496428045443984,-0.12099576863711153 51.49573068983943,-0.12115157947049476 51.495093620663035,-0.12121371308121559 51.49488047523213,-0.1213297727451282 51.49446832968029,-0.12133758717499679 51.49446369679205)"
1d46b43d-cdb2-4d93-bbdd-f1a32f52c446,"LINESTRING (-0.14654834376733375 51.56719288205666,-0.14655252307218403 51.56729403771616,-0.14655327568167664 51.567332625468076,-0.14655362817921558 51.56734028002255,-0.14655610361407104 51.56734466066416,-0.1465595473819143 51.56734967707299,-0.1465798699854599 51.56739651232441,-0.14662352716936308 51.56749758889707,-0.1466937633341695 51.56765477895163,-0.1467239278838381 51.567720581772406,-0.14675689129374794 51.56779097625436,-0.14677219058673527 51.56782264102188,-0.14681330420637148 51.567904741036415,-0.14688398483685244 51.568046095958934,-0.14690377432256832 51.56808519011434,-0.14692828420622894 51.5681303072867,-0.1470634557575353 51.568270675579896,-0.1471743378063313 51.56838877093041)"
1d55c67a-c0eb-4464-a652-846b4e38ae6f,"MULTILINESTRING ((-0.12856692018823185 51.53526912358273,-0.12846133837577864 51.53516465451701),(-0.1283152339754905 51.53500623817804,-0.12792815870334284 51.53462127599102),(-0.1278752175690719 51.53457284090663,-0.12773505738528954 51.53441832979139),(-0.12767366725071733 51.534426866318945,-0.12775734786010695 51.534395843035384,-0.1278898246484796 51.53436559824522))"
1d5a75c9-cbdd-4d4e-a676-edceae889cf8,"LINESTRING (-0.12653714630964194 51.496766745901525,-0.12793883810035311 51.496923408677766,-0.12903660008683182 51.49709962183143,-0.13026444021535347 51.49744269666935,-0.1310530396151361 51.49776655314931,-0.13174820756798056 51.49822319640126,-0.1323343511511268 51.49847667827062,-0.13280771937520466 51.49861849667812,-0.13355696935747097 51.4987097699113)"
1dbede13-0d3a-45dc-bf23-242a6adc021d,"MULTILINESTRING ((-0.1036935388857855 51.43354762510711,-0.10237191481271357 51.43145767564214),(-0.10074395014991881 51.450317352217446,-0.10083921646064539 51.4500155260139,-0.1011003762768997 51.4496866477664,-0.10221566466978065 51.44850313583101,-0.10357429216580367 51.447418726200425,-0.10476735895663614 51.446652838545354,-0.10505930927754249 51.44603892531634,-0.10517461234543062 51.44555302002624,-0.10496124480362774 51.44472868814169,-0.10490237067046346 51.44431134778353,-0.10496453371489045 51.44372940812772,-0.1051877456054685 51.442935930284314,-0.10543522101283825 51.44247595603394,-0.10595885973917822 51.44178250796689,-0.10624781070534445 51.44123992407567,-0.10620352708351204 51.44092989081922,-0.10621121152454456 51.43982360997692,-0.10620644834335896 51.43947852592522,-0.10608951754255375 51.439084040471215,-0.10571479427021499 51.43801916613745,-0.10529024148902302 51.43723900832246,-0.10489144543948144 51.436756685129545,-0.10436738209260865 51.43608198437253,-0.1040364961823258 51.43533902637126,-0.1036981008423191 51.433858341450396,-0.10374271737021191 51.43324042793934,-0.10404755900714197 51.431853432003116,-0.10425268688926202 51.43103586901646,-0.10436045784507873 51.43036317957668))"
