ResourceID,Geometry
08b6e1d2-e3c0-4ff8-88c6-ee4debeb0630,"MULTIPOINT ((-0.030734585953020147 51.561745686803405),(-0.05944200034484093 51.54828506751659))"
08c8e9b5-c617-47b1-b7c0-272dc38be6c4,"MULTIPOINT ((-0.07539132216688688 51.508710843766636),(-0.07596736186892701 51.50872030404047),(-0.07625538039764324 51.50872503309347))"
08fdffe8-679e-4454-9490-ffbcb0f54eac,"MULTIPOINT ((-0.07937683327923944 51.51502617037365),(-0.07937872436004385 51.5149812360773),(-0.07949584551537539 51.514938194945756),(-0.0792085335739653 51.514915499275034))"
09179618-f750-4fda-b6e7-271d963f6d5e,"MULTIPOINT ((0.152959124093975 51.43849401764363),(0.15333516854483453 51.43829378302421))"
0918a052-cc6e-4648-88f3-a2a435e24d72,"MULTIPOINT ((-0.3808961495505912 51.451817122411626),(-0.38650642748250225 51.45189446264987),(-0.39001897551958187 51.45023423201711))"
0950acb9-b050-476b-b82b-1158682a380e,"MULTIPOINT ((0.18113412778027047 51.520928971933365),(0.18452285591788525 51.51944513346908))"
096ac7f1-8aaf-43a6-854a-9f9a738623d4,"MULTIPOINT ((-0.3084721922227282 51.40978884357595),(-0.30660718729265624 51.409671982424804),(-0.3076331296188452 51.40914725530364),(-0.30851865451165505 51.40853057450862),(-0.3070881697810467 51.4083300637673))"
09729f84-d092-4bef-9888-dfbb9e7d459d,"MULTIPOINT ((-0.19168889816778684 51.36290120300813),(-0.19226314455162904 51.362910070479835),(-0.19198309524465676 51.362725892054414),(-0.191713675608379 51.362272096904405),(-0.19229145240249199 51.362191091456864))"
0a0e61c8-799a-42ee-8eab-a216402f9318,"MULTIPOINT ((0.17274113298974622 51.471820618552876),(0.19706883505613387 51.46866928792473),(0.1714603948557737 51.444865460689776))"
0a21eea1-7b84-4912-b890-b25078525abc,"MULTIPOINT ((-0.1984325539232804 51.458238126089086),(-0.19929926267826287 51.45816150628208),(-0.19873089147856898 51.457972920717374),(-0.1981589860701279 51.45787421115398),(-0.19917308526572522 51.45770992839775))"
0a4c34dc-6c77-4ab8-80cf-bd6dc2f90e96,"MULTIPOINT ((-0.11522043917952862 51.5073793761396),(-0.10762151838331246 51.50644767813616),(-0.10606494757517422 51.50228587698509))"
0b2ad868-4f31-44bf-9e00-19dda2d61879,"MULTIPOINT ((-0.17696986694617234 51.483895298994305),(-0.17532502776015751 51.48180142187177))"
0b342128-6270-44d8-aa2b-8187b056b860,"MULTIPOINT ((0.08417207366468699 51.53562980612331),(0.08383054092881306 51.53550802244939))"
0b80fff2-0638-47c6-9d62-c20c4b691ce6,"MULTIPOINT ((0.06822227853692717 51.46890382332639),(0.06821905728391808 51.46890388017142))"
0b901941-401a-4f29-b9fe-53050b42d8c3,"MULTIPOINT ((-0.058924582031484915 51.50960834492663),(-0.12138805998057733 51.48706481426628))"
0bbf9190-64fa-40f9-9791-24114421343b,"MULTIPOINT ((-0.11088592201185038 51.51810096629191),(-0.12490241884383835 51.51724670669227))"
0bcd52f8-5ce0-4838-8934-ab4b2ba9c6bf,"MULTIPOINT ((0.1775348326793041 51.576941457949985),(0.17764890360315042 51.57691236227547),(0.1775191234693161 51.57691476843804),(0.1776327651537236 51.576876687746854))"
0c608a69-b758-4548-8771-3cbc02f972ef,"MULTIPOINT ((-0.07630828760778359 51.5402900349277),(-0.07622939484030049 51.54010888401344))"
0cc6cf01-db41-4d39-82cd-fa43b5bc02e7,"MULTIPOINT ((-0.09714041027788921 51.51590040748273),(-0.09714790370750197 51.5157206749942),(-0.09715539732171771 51.51554093620867))"
0cc84873-b16e-4d4c-9773-eca65a337562,"MULTIPOINT ((0.20952902328964418 51.51789751907389),(0.21659846162277485 51.51506608139873),(0.20647527872820193 51.51435786006538),(0.2035520186442036 51.51351356496769),(0.21070815212594934 51.512479455392246))"
0d0cf114-45bb-4e44-be05-ee7b9a7a1516,"MULTIPOINT ((-0.006015275981119609 51.480361864349604),(-0.006087148398238394 51.48034336474584))"
0d29dd52-bfea-43da-aad8-870806aead37,"MULTIPOINT ((-0.3098445889483921 51.41117550332325),(-0.3079534377893985 51.410986341081575))"
0d85e219-15ba-412a-a8d3-da9b9e233abd,"MULTIPOINT ((-0.29432974357844033 51.48303057832145),(-0.29414008984926626 51.48294305376081))"
0d8cbdf4-2609-4c0c-b5e2-5077b15ebd36,"MULTIPOINT ((-0.01339863573827589 51.36555527087066),(-0.014135490780991626 51.36527915414695),(-0.01802718995773005 51.36408044878662),(-0.01916826586555883 51.363856650009765))"
0d95c857-212d-40fa-ac7e-b08962734c62,"MULTIPOINT ((0.10442193717029992 51.40844335316076),(0.10037912745787458 51.408084289359905),(0.1021048397818998 51.407459795644684),(0.10378352961684649 51.405810938075376),(0.10115551012330613 51.405570363105234))"
0d9e4f63-e190-4ee3-a885-8dfa0ef0caea,"MULTIPOINT ((-0.10262750914851769 51.521897535914896),(-0.10260056568382513 51.521852133865444),(-0.10274461744965177 51.521854463561475),(-0.10265893704679588 51.521835096964644),(-0.10273095786058827 51.521836261716125))"
0d9f3679-4662-4187-9d96-9e8c7d0fc027,"MULTIPOINT ((-0.24204915838596916 51.45248891149377),(-0.24216744421867153 51.452383615364795))"
0db28d9d-e37c-4a39-83bc-242051ebf2e2,"MULTIPOINT ((-0.08542985124738704 51.518220939001026),(-0.08501363649970027 51.51808600366007))"
0dd92a9c-dada-4602-8423-cb5d7e9ec1d8,"MULTIPOINT ((-0.10627467375361599 51.53196537360795),(-0.08843059838465199 51.51737739830805))"
0ddf71fc-a314-449b-abe0-5e7d707dc44a,"MULTIPOINT ((-0.08512070721494651 51.36588466331876),(-0.08541533117365285 51.365709623062926),(-0.08599706598054975 51.36553927461972))"
0decb168-5ac7-486f-bb83-94ec3801e9c6,"MULTIPOINT ((0.06741114713008897 51.403401194570726),(0.0634716026008667 51.4021216784769))"
0e954477-0dc1-4482-973d-fce848b36b9e,"MULTIPOINT ((-0.05549681164265224 51.549478673968416),(-0.0592482004474344 51.54945091188326),(-0.057249409402933035 51.54896816804143),(-0.05552360750161192 51.54884962932944),(-0.05697643135170788 51.548603939133415))"
0eaee3ba-66d6-47d2-bcb4-5061e55e1680,"MULTIPOINT ((0.07665992980869564 51.5407387780331),(0.07699849335691826 51.5402561673692),(0.07536450370667543 51.54015918048662),(0.0757495688640943 51.53974769187598))"
0ec47895-3da5-48d9-9251-dee3fb71ef21,"MULTIPOINT ((0.0020521403139081374 51.48043528847633),(0.0027638028244474614 51.48024328322983))"
0eea5248-195c-4b03-803d-59b626eb768d,"MULTIPOINT ((0.009416829895873422 51.477611496941755),(0.006678772126394202 51.477568440889236),(0.00822217751000986 51.476642739787145))"
0f03f110-fac5-44dc-8be7-ae53c4f52b1f,"MULTIPOINT ((-0.09291858644508834 51.472037017971836),(-0.11568888168915145 51.46107435538414))"
0f4e770b-0b56-40bc-83f5-8b2f1bea6594,"MULTIPOINT ((-0.2407894913763565 51.42574142001756),(-0.23965023513502828 51.42569141535003),(-0.24262069797558058 51.42522691813204),(-0.23957044763573035 51.425028751819816))"
0f8907ed-fa07-4724-a025-23e0568c3068,"MULTIPOINT ((-0.12439642490632928 51.505008499238954),(-0.12427088444121497 51.50455685211733),(-0.12464379032109489 51.50249448736953))"
0ff146bd-5914-46a2-b7c8-f5995ec4e68e,"MULTIPOINT ((-0.30223797166020067 51.46430977513231),(-0.3025116326476635 51.46391806468397),(-0.3019705340513699 51.46375735434919),(-0.3024493587977361 51.46365637510046),(-0.30278296509733943 51.46358926518596))"
1008c4ea-a991-4a64-8b1c-9709b96304a9,"MULTIPOINT ((-0.10378361082870713 51.3746284516722),(-0.10375424995433562 51.374384428849396))"
107e0732-e032-4992-a67c-e013d79e06e6,"MULTIPOINT ((-0.06457080655055872 51.50390141231717),(-0.06325673542965018 51.50362791359569),(-0.0640782597591542 51.50362350045872),(-0.06465423681430217 51.50363300948063),(-0.06344363140742937 51.50329827554324))"
10977410-45f6-4020-b892-5e037f1d989e,"MULTIPOINT ((-0.08102897242614754 51.51172594013957),(-0.08100092257772212 51.511707494454065),(-0.0809868969608357 51.511698271147715))"
10b624bf-79ac-4c58-8392-070feed23335,"MULTIPOINT ((-0.07430026524729365 51.63359972308265),(-0.07358206904921862 51.63349801035349),(-0.07463100006022516 51.632615957740335),(-0.07624604055375919 51.632012968746494),(-0.07481732464557278 51.63162982813826))"
10c33c80-0146-4647-bbe4-b5a12a4d6c1b,"MULTIPOINT ((0.01816072906887966 51.49434477352606),(0.0183543238177815 51.4936256917038))"
1137b151-b05b-4054-9743-b1b2eb8e23a6,"MULTIPOINT ((-0.07430026524729365 51.63359972308265),(-0.07358206904921862 51.63349801035349),(-0.07463100006022516 51.632615957740335),(-0.07624604055375919 51.632012968746494),(-0.07481732464557278 51.63162982813826))"
114e2879-85b1-42de-b36a-a803f94e9c4e,"MULTIPOINT ((-0.147644101812169 51.38289665511328),(-0.1435537604699951 51.37743639219781),(-0.14642579311429565 51.37748184011232))"
11555587-75d4-4480-8ed7-621bbd6afe60,"MULTIPOINT ((-0.12221725179165285 51.374227944896326),(-0.12179272429284631 51.37371755663365),(-0.12135900806318561 51.37343183690876),(-0.12101587042685517 51.37339036623314),(-0.1215405092834313 51.37320992735248))"
119f5184-77b1-40f8-97c8-558484e1ab53,"MULTIPOINT ((-0.08064119372041531 51.51751987708896),(-0.08035689772848657 51.517425293987735))"
11be763b-0178-4a1e-bd5b-aaf3d7a467dc,"MULTIPOINT ((-0.27719424259119096 51.42565053267867),(-0.2779065203490145 51.4255660173393),(-0.2789439989634292 51.42451103656735),(-0.2824896139995001 51.422211104083964),(-0.2842239263520501 51.42188188239051),(-0.28571846170360377 51.42092219285991))"
11c1f38e-dc61-459e-b91e-ac8e3d1859eb,"MULTIPOINT ((-0.12820248517790306 51.54220927609761),(-0.11813269963642693 51.54159856595141))"
11eb96b4-fae9-4070-899d-3c854ac33cd4,"MULTIPOINT ((-0.14979316795452327 51.507351443031865),(-0.149541022511354 51.50730372471071))"
11fad281-3286-4793-b40f-05fb8c070a46,"MULTIPOINT ((-0.3115068913167879 51.45227665771443),(-0.3113696686385041 51.45209482588247),(-0.31238326229295016 51.451929572172986),(-0.31296197617006194 51.45184797739188),(-0.31296860683743466 51.45166822647174))"
12306a39-ae83-44cc-9433-28810c719535,"MULTIPOINT ((-0.19728613594549013 51.465414719573936),(-0.19455586863064048 51.4652828043696),(-0.19600180159101233 51.465125195052096),(-0.19715995941162043 51.4649631401745),(-0.1945736006789826 51.46483343702455))"
1231e514-6665-434a-883e-907846aea669,"MULTIPOINT ((-0.17109183314149132 51.48328900219422),(-0.17113296292291824 51.48319166099519))"
12b2f931-fa28-4e70-867e-fbff002ad897,"MULTIPOINT ((-0.1262475289589076 51.50140631486333),(-0.12668769111730735 51.50072482607096))"
1343624e-cf0c-460c-90ff-36a0c1dd9b08,"MULTIPOINT ((-0.19767919663591998 51.38961192155844),(-0.19813838523608612 51.38889956946445))"
1346a34d-2dec-4958-aecf-090263e39162,"MULTIPOINT ((-0.21306087390637438 51.48175298203253),(-0.1992748660265651 51.48073280047452))"
135ad94a-544e-48f7-ad6b-4ff3e0c55495,"MULTIPOINT ((0.006467688392547539 51.3918942939954),(0.006545100544416547 51.39178959657235))"
13c8859e-d688-4645-b21c-f47e66a0d359,"MULTIPOINT ((-0.12570372191392362 51.51177393827648),(-0.12585143427576254 51.51168637207699),(-0.12599546636363732 51.51168867323651),(-0.1257111026442771 51.5115942035256),(-0.12599915615305168 51.51159880584736))"
13cab984-1137-4518-a61d-b20cc4ccbaa5,"MULTIPOINT ((-0.11851139837129514 51.40431230875332),(-0.11927955990553851 51.40416276459483),(-0.11836183546202515 51.40410307500429),(-0.11904452316278279 51.40393417853366),(-0.11915984450122256 51.403927035469835))"
13dfa9ff-a9f7-4457-83a9-532f46a92a00,"MULTIPOINT ((-0.15103328304105024 51.44140346941175),(-0.16397588482115322 51.441606758197025))"
14028378-94ef-451e-a7f1-d57081a57d71,"MULTIPOINT ((0.006643843590722979 51.39166707507703),(0.006724688446104891 51.391563518398904))"
14225b9c-7f55-43ce-86bb-5300bf90dc82,"MULTIPOINT ((-0.11925675580819112 51.36266979227177),(-0.11951663011313993 51.362637993955126),(-0.11931123247547222 51.36239189096057),(-0.11900167259533656 51.36223404868937),(-0.11957073029289601 51.36201835702914))"
144117d5-8441-41f3-ba4a-0c850dbb88f9,"MULTIPOINT ((-0.01153900315176608 51.50566678975942),(-0.008698371021743596 51.504719254950224))"
147ddb8c-df6f-4b5e-a3bf-f04ea0276de2,"MULTIPOINT ((-0.09300787547573845 51.516148002958424),(-0.09314388896284304 51.515997335770905))"
14ac91c0-2580-47e9-a3b8-e3f410fd3748,"MULTIPOINT ((-0.1600499296210125 51.34712062802927),(-0.1593407436227547 51.342600075363),(-0.1584903783545044 51.33818074502178))"
14d694c6-1400-4bd7-9881-1caef247f24c,"MULTIPOINT ((-0.01011009012209528 51.5110193062368),(-0.009884269331327569 51.510601722616244),(-0.010137010222008927 51.51040201270229))"
14e09ea6-840d-404b-bb33-e338294cfcc3,"MULTIPOINT ((-0.12457770523289932 51.484185870800836),(-0.12433235746482624 51.48412841264931))"
1509cca8-b0e2-4b2f-a330-b4ef1e9528b6,"MULTIPOINT ((0.04855214985569667 51.351304716117795),(0.039754703118841314 51.347231648686154))"
150e3cfe-5b8a-49a7-822f-48df8b7333e9,"MULTIPOINT ((-0.34889420307743724 51.45721558565844),(-0.34962328760238476 51.45695608919188),(-0.35019875983734067 51.45696419253865),(-0.34891042802878564 51.456766197029864),(-0.3504929885186528 51.45678848433966))"
151e496e-e958-4dfe-998c-cbbc57debb55,"MULTIPOINT ((-0.08894437604333216 51.50988932964314),(-0.08902700785793129 51.509395477329434))"
1520953c-c2bb-454b-8faa-c84a78ee70d8,"MULTIPOINT ((-0.07806044588070661 51.52745945746762),(-0.060990989718120114 51.518635224796284))"
155df211-319b-4b53-ad0c-495e2460da79,"MULTIPOINT ((-7.350802658256623e-5 51.3955788878921),(0.00020202976376786243 51.39530441103673))"
15a63d6a-759c-4c26-a1ff-e0801e770d86,"MULTIPOINT ((0.25055919787342773 51.531505984788474),(0.21659846162277485 51.51506608139873))"
15aab540-f909-4e69-82c2-d2b2c1c473ff,"MULTIPOINT ((-0.12686227028018446 51.50636983174517),(-0.12686485140187512 51.50630692565533))"
15f63f0a-a77d-4c08-9e5e-0478a179eee7,"MULTIPOINT ((-0.017783463359472475 51.48106258990138),(-0.018888730313932945 51.48097165034135),(-0.019319216769332313 51.480687909249454))"
160f12da-255e-4639-8e2a-d4e8450aec0f,"MULTIPOINT ((-0.10276434178544094 51.51375229177903),(-0.10381724168339124 51.51373334085532))"
160f3e32-fc34-43d8-9224-d1c274bdf364,"MULTIPOINT ((-0.26227968608616686 51.384112977801216),(-0.2641775136341093 51.383331753664095),(-0.26102101490038804 51.38319502799433),(-0.2626009660639161 51.383218462771204),(-0.2633463099707839 51.38251008687892))"
169cb8cd-8a79-422f-a0af-701dadabfe86,"MULTIPOINT ((-0.04160478422211067 51.510219629313646),(-0.007062251424018301 51.509188008418654))"
16b84940-57d1-4d6d-b3f7-9c703af13c2b,"MULTIPOINT ((-0.08064119372041531 51.51751987708896),(-0.08035689772848657 51.517425293987735))"
16bfd6a1-7fef-4ffd-a483-dae7a156a689,"MULTIPOINT ((-0.14880796686731568 51.51420917464822),(-0.1783352016358415 51.51467144779486),(-0.15894473600535702 51.51301981042993))"
16dcad8d-5e7f-47ec-8d04-6319632e6bbb,"MULTIPOINT ((-0.1098951181530473 51.52114255395898),(-0.11266555362329772 51.52037780486052))"
17172e62-ade2-4baa-ae8a-fd46167b9079,"MULTIPOINT ((-0.06263451043641129 51.62252661552643),(-0.06350070194614595 51.62254091912964),(-0.06353133326837128 51.62182202073233),(-0.06457249992411242 51.621119802488735),(-0.06385835058709072 51.620928165437114))"
17398ce1-9405-4631-b544-09306959b923,"MULTIPOINT ((-0.11242240234869413 51.47046421484459),(-0.1029755164923107 51.46563546161973))"
178ff5f4-116f-49c9-8cce-afa1eda02a26,"MULTIPOINT ((-0.1717877378332136 51.48021758576754),(-0.1687472116934027 51.4770227272788),(-0.1756624708087727 51.47695065904809),(-0.17501455604033378 51.47514205474111))"
17a912c4-3f2a-4f5d-b832-bb67881c00dc,"MULTIPOINT ((0.10442193717029992 51.40844335316076),(0.10037912745787458 51.408084289359905),(0.1021048397818998 51.407459795644684),(0.10378352961684649 51.405810938075376),(0.10115551012330613 51.405570363105234))"
1804e7b8-1404-47da-b6a0-bfa063372b9b,"MULTIPOINT ((0.025323204180122974 51.61222866814548),(0.029191994324449407 51.611532380616765),(0.02624547111825367 51.61023436070432),(0.02362770729173217 51.609829876000475),(0.02908781812953495 51.60919607872563))"
1812b9a4-3710-47de-9bc1-1943fff0f1c4,"MULTIPOINT ((-0.096011212943977 51.508418056056264),(-0.09529865424507192 51.50822663019428),(-0.09458236111437161 51.508125066456216))"
18504cba-915f-4603-8544-b18968fb88dd,"MULTIPOINT ((-0.08465558997175446 51.5170010303546),(-0.08350970724292815 51.516829422950295))"
186fbca3-67e1-4593-b08b-254794831a82,"MULTIPOINT ((-0.02715510966465535 51.5344377243324),(-0.0270593041175312 51.53431920836505),(-0.027592426152562133 51.53432816533633),(-0.02730463641744213 51.53431433777704),(-0.02749933214682611 51.53414674902298))"
1886104d-256e-45c4-804e-7a4dd9770739,"MULTIPOINT ((-0.12027154686430534 51.51069781404086),(-0.11955885678094948 51.51050653798163))"
189a93b5-24a8-414b-b2c7-0b000e1bb2f1,"MULTIPOINT ((-0.09456673282493962 51.51851146939648),(-0.09204423011047161 51.51782296022157),(-0.09585243243359863 51.51671581944055),(-0.09328793236223093 51.51599967872795))"
18a36e3d-5e2b-4f6a-9616-4591fbb4e849,"MULTIPOINT ((-0.31315063468619814 51.48188589886011),(-0.31315394960934106 51.48179601878404))"
18ae5ece-cd73-4af5-a8c7-59a56846bf95,"MULTIPOINT ((-0.12257942558666943 51.514152017270746),(-0.12229506248594257 51.51405753924206),(-0.12258312221118174 51.51406214984195),(-0.12272715138237178 51.51406445486524),(-0.12258681881654074 51.51397228241157))"
18cbf772-0571-473a-b40b-11dc7dda557c,"MULTIPOINT ((-0.10262750914851769 51.521897535914896),(-0.10260056568382513 51.521852133865444),(-0.10274461744965177 51.521854463561475),(-0.10265893704679588 51.521835096964644),(-0.10273095786058827 51.521836261716125))"
190f7380-626a-4050-8f38-4aeb34b7a680,"MULTIPOINT ((0.021068463087515085 51.59773390146387),(0.019044542325609513 51.5976788129206),(0.019894281698015895 51.59730448296694),(0.020740017991451812 51.596840295145576),(0.019297242685334785 51.59686513140934))"
191eb7b3-1d58-4c26-9d57-4a343a1f5c62,"MULTIPOINT ((-0.075296229227049 51.48703675665271),(-0.07501592226985578 51.4868522931363))"
198a74c5-9bdf-49cf-8402-26d45d1f24ea,"MULTIPOINT ((-0.1342934388561117 51.32243262285923),(-0.14484055416116792 51.3100100103244))"
19ab1c4f-97ed-434f-805c-c04be731d902,"MULTIPOINT ((-0.0991682223481233 51.50873904639981),(-0.09917196405489272 51.50864917903215))"
19cec802-efa9-4c9e-ae7f-7ca775233954,"MULTIPOINT ((-0.19514236985295863 51.37005874467879),(-0.19572023065134753 51.36997772218251),(-0.1954365995764985 51.36988342703554),(-0.19544366421806308 51.36970367839954),(-0.1957308257353005 51.36970810239717))"
1a10b312-8843-4272-a19e-6af7ac9c7ec3,"MULTIPOINT ((-0.08476714248904232 51.5157168975194),(-0.08548488452216287 51.51509913105073))"
1a21614c-3495-4846-96ff-49258be72b46,"MULTIPOINT ((-0.21774106270827764 51.39117777182188),(-0.22064899385754788 51.39032270536077))"
