ResourceID,Geometry
0186ca53-1aff-42c0-a6ec-3399b1690a13,POINT (-0.09538273767496845 51.515736832245906)
0193c6be-65aa-4fb3-89cf-20992b2a9a86,POINT (0.1539400096210406 51.45481108569127)
0198084a-6290-4ccd-8fbe-04bac2e69506,POINT (-0.09868280999499766 51.51174376692144)
0199e3c1-050e-43a5-9a29-ebc6f984591f,POINT (-0.09308235807447134 51.51471037040419)
019d8703-72e0-4b2e-b3cf-0a2bd524556c,POINT (-0.10974959570357558 51.51421576893193)
01a579c7-8f83-4e41-81a5-b8a61d24f931,POINT (-0.22281900992929862 51.467839903212734)
01a7d785-9a71-41fd-bcba-744a2d70429f,POINT (-0.26836458788277606 51.470352219673565)
01af7a2f-fff3-4364-820e-d49b65b7c5bb,POINT (-0.12247762278394268 51.34607564801703)
01bd3671-07c9-4dc3-86a9-cf42bea70b91,POINT (-0.07829691212816497 51.513974301936784)
01c3f63f-c9e2-4fda-97f8-784863e01241,POINT (-0.08908218342037481 51.51489703312795)
01c61234-eec8-4e57-a661-9e2d035d0427,POINT (-0.04950187689768037 51.54803098482804)
01ca315b-d651-45e6-9da8-c2d526ab0b78,POINT (-0.09434977095103174 51.51369680943679)
01d3fe5f-7a3e-433f-83ba-1593ddece6e8,POINT (-0.10741150620629707 51.51220865156396)
01ddf7f9-77b7-4533-9009-8d43c3bd15a5,POINT (-0.3541671212378953 51.59460419335965)
01e18740-9622-4ae7-ba21-aeef5ba3ffa9,POINT (-0.10127627701811716 51.51695662944628)
01e4eb0e-84d5-46cd-9807-a47204c59af8,POINT (-0.10220861710062415 51.513599421175115)
01ed4720-6ab0-4be5-919c-0c97f98cbf7e,POINT (-0.1491729389204838 51.30360368193904)
01f45ba4-e155-4725-a8f1-df1de822e58f,POINT (-0.04997286176167601 51.509999369919434)
01fae5ac-0ecf-4f9c-83fc-1a39aee66f9a,POINT (-0.16686949663354675 51.367506551599455)
02010082-8ee0-492a-8bfd-d787023e779e,POINT (-0.08062377243201602 51.498915444773274)
020b1b2f-c1e0-4266-b8de-ed5e4d3e7fd9,POINT (-0.30743202080044657 51.40680630159953)
020b9a62-49c2-4735-bf4d-ac8d99bbd2b8,POINT (-0.07835602598647519 51.50332790226342)
02169b5c-78b3-42c5-ba12-3bda9865296f,POINT (-0.03362796516308734 51.35858787085459)
021ea210-c3d0-4cb5-9a93-e64be51ec6aa,POINT (-0.05926490683907164 51.51177222410182)
021fa667-960a-4290-997e-d9658775f65c,POINT (-0.04420776815300498 51.475029136618225)
0226fabe-5fce-464c-a91b-218634b039b2,POINT (-0.30500089794880486 51.63351620156574)
02280e7a-c540-447c-bd33-3646445278b7,"MULTIPOINT ((-0.16314887602072461 51.501119583258365),(-0.16365690946734676 51.50104723675329),(-0.16422672830212828 51.50097882744749))"
