ResourceID,Placename,Placename Use Type,Placename Currency,Place Type,Area Type,Area Currency Type,Geospatial Coordinates,Feature Shape
00580064-0f6e-4cc9-a502-3e3f90d7a4ae,Hackney,Primary,Current,Administrative Area,Borough,Current,"POLYGON ((-0.085191 51.520336,-0.084497 51.522072,-0.084197 51.523902,-0.085113 51.523926,-0.085084 51.524428,-0.085417 51.524513,-0.085004 51.525207,-0.084724 51.525417,-0.084994 51.526205,-0.086769 51.52579,-0.087413 51.525959,-0.087777 51.526109,-0.088283 51.52707,-0.088754 51.527444,-0.095379 51.529195,-0.095067 51.529793,-0.095086 51.530053,-0.095498 51.530788,-0.097007 51.532984,-0.095985 51.533285,-0.093258 51.534336,-0.089692 51.535994,-0.087674 51.537027,-0.087059 51.537222,-0.08659 51.537257,-0.085467 51.540378,-0.083633 51.545066,-0.083811 51.546605,-0.079693 51.54635,-0.076812 51.546081,-0.07633 51.546424,-0.076414 51.547318,-0.076608 51.547935,-0.077063 51.548678,-0.077878 51.549675,-0.078776 51.551064,-0.079482 51.551695,-0.080487 51.551901,-0.083191 51.55214,-0.084605 51.552043,-0.085477 51.552163,-0.086324 51.552535,-0.087507 51.552791,-0.087775 51.552993,-0.088558 51.5539,-0.089282 51.553768,-0.089846 51.554075,-0.090376 51.554152,-0.090315 51.556682,-0.090402 51.557821,-0.090606 51.558315,-0.091676 51.560224,-0.092742 51.56044,-0.093609 51.560516,-0.094472 51.560872,-0.096005 51.561229,-0.098561 51.560839,-0.102138 51.56329,-0.104484 51.564708,-0.101219 51.566785,-0.096089 51.5707,-0.096436 51.571076,-0.097728 51.573277,-0.097824 51.57361,-0.096587 51.573817,-0.09481 51.573606,-0.093501 51.574007,-0.09164 51.573986,-0.089903 51.574423,-0.088604 51.574345,-0.087706 51.574439,-0.086974 51.574334,-0.087017 51.574504,-0.08719 51.574524,-0.08724 51.574717,-0.086063 51.574818,-0.08581 51.57505,-0.083792 51.575198,-0.081931 51.575444,-0.08089 51.575662,-0.078442 51.575398,-0.077542 51.57518,-0.077468 51.575258,-0.076966 51.57515,-0.077058 51.575038,-0.076244 51.574864,-0.07566 51.575561,-0.075344 51.575356,-0.075379 51.575278,-0.075182 51.575307,-0.075149 51.575556,-0.07421 51.57563,-0.0742 51.575711,-0.074009 51.575728,-0.073969 51.575644,-0.072341 51.575633,-0.071902 51.575723,-0.071862 51.575617,-0.071057 51.575687,-0.068038 51.576231,-0.06661 51.576374,-0.066609 51.576634,-0.064625 51.577001,-0.064207 51.577152,-0.061158 51.577786,-0.059978 51.575424,-0.058838 51.573756,-0.058568 51.573206,-0.058405 51.572526,-0.056744 51.571356,-0.056595 51.570994,-0.056373 51.570795,-0.055843 51.570559,-0.054954 51.5705,-0.054413 51.5703,-0.054149 51.570074,-0.053267 51.568664,-0.051908 51.567993,-0.050761 51.56754,-0.05042 51.567216,-0.049123 51.566394,-0.048279 51.565714,-0.047456 51.565184,-0.0467 51.56438,-0.046593 51.564079,-0.046678 51.563776,-0.047302 51.563029,-0.047285 51.562792,-0.047086 51.562578,-0.046666 51.562413,-0.045587 51.562214,-0.045077 51.561759,-0.043708 51.56172,-0.042492 51.561396,-0.04182 51.561435,-0.040164 51.561789,-0.039868 51.56175,-0.039052 51.561263,-0.038699 51.561167,-0.037922 51.561217,-0.037059 51.561457,-0.036389 51.561505,-0.035235 51.561281,-0.03385 51.560721,-0.03328 51.560622,-0.032082 51.560797,-0.030754 51.561256,-0.029898 51.561368,-0.029152 51.561229,-0.027754 51.560768,-0.025979 51.559949,-0.02462 51.558994,-0.024301 51.558615,-0.023981 51.557939,-0.023886 51.557324,-0.02311 51.557302,-0.018454 51.555114,-0.01807 51.55406,-0.017914 51.554196,-0.017476 51.553394,-0.017161 51.55171,-0.019095 51.551622,-0.018864 51.55136,-0.018974 51.550782,-0.018915 51.550394,-0.01809 51.548695,-0.017411 51.547535,-0.017049 51.546203,-0.016848 51.544911,-0.016505 51.543644,-0.016473 51.543281,-0.019358 51.543543,-0.025323 51.543218,-0.025606 51.543294,-0.02583 51.543123,-0.027184 51.542691,-0.029061 51.542286,-0.029399 51.54287,-0.029721 51.543097,-0.031122 51.543481,-0.032899 51.544599,-0.033226 51.544641,-0.033584 51.544509,-0.033762 51.544265,-0.034675 51.543521,-0.035489 51.543141,-0.037735 51.541795,-0.037141 51.54142,-0.041431 51.537415,-0.043442 51.536502,-0.043943 51.536425,-0.044833 51.535808,-0.046895 51.535491,-0.047547 51.53553,-0.048401 51.535697,-0.049524 51.536312,-0.05033 51.536465,-0.050929 51.536457,-0.051576 51.536331,-0.052367 51.535915,-0.052683 51.535532,-0.052811 51.534889,-0.053897 51.5351,-0.05522 51.535085,-0.057538 51.534342,-0.059036 51.534089,-0.059882 51.534157,-0.060344 51.53429,-0.060656 51.534448,-0.061674 51.535288,-0.062068 51.535458,-0.062443 51.535517,-0.062823 51.534992,-0.062811 51.534636,-0.062689 51.534099,-0.06221 51.533248,-0.064953 51.532901,-0.065113 51.533219,-0.066286 51.531227,-0.071205 51.530959,-0.072238 51.530841,-0.073746 51.530341,-0.074622 51.529793,-0.075608 51.528437,-0.077226 51.527298,-0.076288 51.527148,-0.07633 51.526873,-0.076609 51.526389,-0.076416 51.524288,-0.075888 51.524323,-0.075692 51.523588,-0.075743 51.523179,-0.076053 51.522379,-0.07616 51.522153,-0.076427 51.522013,-0.076691 51.522213,-0.07821 51.521854,-0.078445 51.521511,-0.079742 51.521672,-0.081024 51.521955,-0.081257 51.521433,-0.081735 51.520758,-0.082707 51.520069,-0.083299 51.519816,-0.085191 51.520336))",Area
0afc6eb7-f05c-4df6-ae73-f435d69bc441,Bexley,Primary,Current,Administrative Area,Borough,Current,"POLYGON ((0.1488291 51.408509,0.147374 51.409002,0.1452358 51.409555,0.1409634 51.411125,0.1389285 51.411709,0.1385207 51.411967,0.1340452 51.413938,0.1323474 51.414416,0.1295855 51.414898,0.1275783 51.414999,0.127076 51.414869,0.1267592 51.414672,0.1262186 51.414831,0.1257294 51.414858,0.1246259 51.414602,0.1220417 51.413825,0.1190965 51.413298,0.1178792 51.41319,0.1136802 51.41307,0.1131026 51.412927,0.1119912 51.413308,0.1103749 51.413529,0.1076222 51.414122,0.1033679 51.41568,0.1023013 51.416381,0.0995369 51.417696,0.0956861 51.419789,0.0928994 51.421475,0.0893371 51.423851,0.0889628 51.424252,0.0872892 51.425657,0.085393 51.427574,0.0839413 51.429309,0.0829889 51.430066,0.0807055 51.430819,0.0753468 51.432031,0.0746636 51.432194,0.0757737 51.432882,0.0761225 51.433306,0.0757042 51.433663,0.0763019 51.433995,0.0763211 51.434133,0.0759159 51.434459,0.0764739 51.434866,0.074992 51.435917,0.0764672 51.436877,0.0778725 51.436487,0.0788654 51.437629,0.0790504 51.438027,0.0788192 51.438163,0.0795494 51.438748,0.0794728 51.438868,0.0798546 51.439004,0.0800872 51.439215,0.0799281 51.439293,0.0802706 51.439546,0.0800501 51.439633,0.0805422 51.439982,0.0803873 51.440056,0.0808412 51.440451,0.0818596 51.439998,0.084442 51.44201,0.0828523 51.442841,0.0831243 51.443063,0.0828367 51.443288,0.0832426 51.443542,0.0847385 51.442611,0.086347 51.443236,0.0874067 51.443246,0.0865311 51.444683,0.0863209 51.445311,0.0868381 51.445452,0.0873078 51.445746,0.0873815 51.445848,0.0873795 51.446089,0.0877933 51.446423,0.0880322 51.4468,0.0880658 51.447506,0.0878595 51.448662,0.0874357 51.449497,0.087064 51.449963,0.0868229 51.450451,0.0868363 51.450964,0.0863336 51.454272,0.0862733 51.454275,0.0862738 51.454507,0.0860442 51.455091,0.0859904 51.455804,0.0857279 51.456455,0.08494 51.45676,0.0814465 51.457774,0.0808347 51.458028,0.0797549 51.458691,0.079515 51.458637,0.0786638 51.459263,0.082905 51.459834,0.0825063 51.460343,0.0822576 51.460984,0.0823345 51.462196,0.0826292 51.463263,0.0826567 51.463613,0.0826119 51.463893,0.0822025 51.464736,0.0822168 51.466412,0.0822765 51.466613,0.0832981 51.466441,0.0848561 51.468687,0.0851501 51.468662,0.0852891 51.468741,0.0859097 51.469434,0.087121 51.469948,0.0892065 51.470432,0.0911086 51.471595,0.0912505 51.471707,0.0911616 51.471779,0.0914022 51.472065,0.0928043 51.47262,0.0933266 51.472958,0.0945995 51.473241,0.0966063 51.473259,0.0969613 51.474089,0.0971957 51.474147,0.0974522 51.474495,0.0982383 51.475244,0.0983039 51.47545,0.0993436 51.475386,0.1003081 51.47522,0.1014828 51.474838,0.1017997 51.474464,0.1020896 51.474442,0.1025779 51.474884,0.1031035 51.474601,0.1034639 51.474578,0.1045478 51.475162,0.1049168 51.475482,0.1052184 51.475246,0.1056514 51.475424,0.1062733 51.474951,0.1072821 51.475372,0.107503 51.475695,0.1076585 51.475791,0.1083253 51.476008,0.1087495 51.475464,0.1097811 51.474758,0.1107159 51.473921,0.1120031 51.473074,0.1125066 51.473408,0.1130948 51.473983,0.1140105 51.475132,0.1155851 51.476137,0.1168461 51.477494,0.1185169 51.478897,0.1195471 51.478628,0.1205634 51.478556,0.1210013 51.478435,0.122968 51.477555,0.1241884 51.476823,0.1221626 51.482231,0.1220872 51.482747,0.1221014 51.485564,0.1214762 51.48764,0.1215603 51.488553,0.1213624 51.48978,0.1212693 51.491342,0.1208515 51.504927,0.1208758 51.50607,0.1205633 51.511043,0.1183247 51.513584,0.1200077 51.514225,0.1216103 51.51472,0.1234003 51.515152,0.1252393 51.515425,0.1288347 51.515533,0.1327241 51.515207,0.1359545 51.514595,0.1390707 51.513766,0.144568 51.51159,0.1468879 51.510722,0.1481221 51.510365,0.1499679 51.5099,0.1532883 51.509255,0.1564336 51.508873,0.1579748 51.508764,0.1600879 51.508712,0.1615019 51.508504,0.1636175 51.508018,0.1669393 51.506926,0.1685268 51.506277,0.1699255 51.505569,0.1707467 51.505051,0.1726111 51.503655,0.1746615 51.501598,0.1757501 51.499799,0.1760942 51.498737,0.1769177 51.497037,0.1780745 51.492596,0.1790397 51.490455,0.1795969 51.489575,0.1805767 51.488283,0.1816805 51.487325,0.1833622 51.486228,0.1848439 51.485526,0.187297 51.484654,0.1882047 51.484449,0.1920002 51.48415,0.1955871 51.484186,0.1990426 51.484392,0.2077252 51.485698,0.2103353 51.485877,0.2115456 51.485851,0.2136093 51.485664,0.2169696 51.484976,0.2202959 51.483709,0.2237043 51.482272,0.2201562 51.480006,0.2196683 51.480015,0.2183778 51.48031,0.2176193 51.480143,0.2168333 51.479855,0.216667 51.479693,0.2163819 51.4791,0.216447 51.478482,0.2166377 51.478377,0.2169002 51.477613,0.2165673 51.476899,0.216055 51.476549,0.214428 51.476261,0.2125207 51.475747,0.2115688 51.475092,0.2114613 51.474717,0.2115069 51.47444,0.2118868 51.473451,0.2118773 51.473316,0.2115078 51.472942,0.2105529 51.472224,0.2093111 51.471589,0.2088702 51.471107,0.2088057 51.470905,0.2089287 51.470651,0.2099775 51.469618,0.2110034 51.469128,0.2112504 51.468935,0.2113839 51.468747,0.2114719 51.468365,0.211515 51.467975,0.2113985 51.467591,0.2103815 51.465647,0.2103599 51.465081,0.2106128 51.462481,0.2098928 51.462118,0.2092962 51.462018,0.2076313 51.461468,0.2068636 51.460897,0.2062429 51.460623,0.2055728 51.46019,0.2046579 51.459935,0.2034427 51.458916,0.202856 51.458242,0.2031655 51.457882,0.2032357 51.457605,0.2025741 51.456151,0.2038356 51.455983,0.2038832 51.455567,0.2032629 51.45494,0.2034003 51.454386,0.2029582 51.45423,0.2027207 51.453932,0.2024546 51.453877,0.202028 51.454105,0.2018972 51.454049,0.2018531 51.453881,0.2013867 51.45385,0.2010049 51.453543,0.2011892 51.453304,0.200699 51.453199,0.2006152 51.453102,0.2007263 51.452898,0.2003281 51.452848,0.2002339 51.452596,0.1997214 51.452714,0.199459 51.452435,0.199043 51.452346,0.1991366 51.452138,0.1984187 51.452053,0.1979646 51.451831,0.1977765 51.45187,0.197639 51.452004,0.1974572 51.451784,0.1968938 51.451741,0.1967188 51.451814,0.1964497 51.451726,0.1959861 51.451783,0.1959241 51.451992,0.1961786 51.452195,0.1958905 51.452371,0.1957343 51.452326,0.1956321 51.452084,0.1955093 51.452015,0.1950545 51.452137,0.1949946 51.452059,0.1950284 51.451892,0.1949484 51.451815,0.1946322 51.451884,0.1941811 51.451663,0.1940733 51.451727,0.1940338 51.451894,0.1938464 51.451948,0.1936279 51.451862,0.1934834 51.4517,0.1930199 51.451701,0.1928326 51.451456,0.1924814 51.451247,0.1919138 51.450696,0.1917474 51.450678,0.1910121 51.448787,0.1888508 51.44913,0.1884347 51.448616,0.1876441 51.448697,0.1873775 51.448207,0.1873076 51.447289,0.1874648 51.446874,0.1842775 51.444655,0.1836557 51.444804,0.1832285 51.444537,0.1830449 51.444581,0.1826629 51.444386,0.1810845 51.444182,0.1810028 51.443675,0.1808875 51.443523,0.1802361 51.443379,0.1795759 51.443117,0.1792259 51.443444,0.1789145 51.44334,0.1787252 51.443477,0.1780774 51.443198,0.1760174 51.442005,0.1738057 51.442979,0.1727965 51.443031,0.1728541 51.443245,0.1725249 51.442919,0.1725762 51.442754,0.1713814 51.441807,0.1705501 51.440815,0.1697581 51.439619,0.1698464 51.439478,0.1698042 51.439286,0.1694286 51.439044,0.169064 51.438545,0.1687745 51.437995,0.1687142 51.437479,0.1682038 51.437064,0.1670235 51.435625,0.1666269 51.434936,0.1665209 51.43458,0.1665126 51.433951,0.1667738 51.433724,0.1666901 51.432534,0.1668635 51.432335,0.1668451 51.431946,0.1660955 51.43143,0.1666934 51.431295,0.1662095 51.430282,0.1655897 51.430348,0.1652445 51.429985,0.1643281 51.428584,0.1640872 51.428539,0.1638316 51.428609,0.163923 51.428932,0.1635471 51.428893,0.1633246 51.429056,0.1606953 51.429674,0.1603006 51.429389,0.1598371 51.429202,0.1597388 51.429283,0.1597327 51.429641,0.1590855 51.430224,0.1586321 51.430127,0.1580073 51.430455,0.155875 51.430876,0.1554938 51.430084,0.1554106 51.429234,0.1553006 51.428975,0.1547964 51.428409,0.1537635 51.427523,0.1533188 51.425316,0.1535174 51.423603,0.1530037 51.42198,0.1528512 51.421703,0.1511588 51.42043,0.1522963 51.419995,0.1531076 51.419539,0.1546366 51.418469,0.1540942 51.417762,0.153167 51.417651,0.1521358 51.417711,0.1510555 51.417615,0.1511542 51.415063,0.1506243 51.414189,0.1502025 51.414091,0.1499969 51.413907,0.1496132 51.412809,0.1491599 51.412435,0.1497518 51.411658,0.1537701 51.411265,0.1535658 51.410988,0.1533598 51.410489,0.1529324 51.408708,0.151595 51.408677,0.1493118 51.40914,0.1488291 51.408509))",Area
0e41fa84-74b4-4c5a-91a4-95c6adef20c5,Southwark,Primary,Current,Administrative Area,Borough,Current,"POLYGON ((-0.078297 51.420509,-0.078274 51.420574,-0.079248 51.420855,-0.078884 51.421566,-0.07945 51.421688,-0.079745 51.422131,-0.080816 51.421843,-0.081651 51.423303,-0.083401 51.422964,-0.083517 51.424323,-0.083733 51.425167,-0.085092 51.427244,-0.086048 51.427825,-0.086072 51.427959,-0.085861 51.428298,-0.085864 51.4285,-0.087654 51.429,-0.088293 51.429445,-0.088865 51.430541,-0.089282 51.431803,-0.090639 51.436669,-0.091168 51.437849,-0.091963 51.438973,-0.092976 51.44142,-0.09318 51.441774,-0.093978 51.44269,-0.094481 51.443401,-0.09499 51.444522,-0.094999 51.445209,-0.095114 51.445545,-0.096082 51.446746,-0.097403 51.447767,-0.098866 51.448736,-0.099227 51.449082,-0.099539 51.449863,-0.099782 51.450197,-0.100042 51.45031,-0.100735 51.450312,-0.100804 51.451158,-0.101399 51.451956,-0.101442 51.452365,-0.101012 51.453085,-0.101136 51.453776,-0.100912 51.454152,-0.099091 51.455402,-0.097576 51.456155,-0.095811 51.457408,-0.094703 51.459012,-0.094116 51.459594,-0.092185 51.461121,-0.091098 51.462554,-0.090641 51.463294,-0.09008 51.465734,-0.090053 51.466158,-0.092691 51.469775,-0.092823 51.470146,-0.093054 51.472128,-0.093461 51.471906,-0.093637 51.471718,-0.094079 51.470742,-0.095044 51.470201,-0.095971 51.469881,-0.098891 51.471934,-0.099221 51.472267,-0.099517 51.473057,-0.099749 51.473424,-0.100593 51.474277,-0.100656 51.474459,-0.100312 51.476277,-0.099971 51.476873,-0.108329 51.480314,-0.108274 51.480392,-0.104014 51.480859,-0.104601 51.481408,-0.104556 51.481629,-0.105033 51.482095,-0.105249 51.482095,-0.106061 51.482698,-0.105629 51.482972,-0.106765 51.483535,-0.107141 51.483648,-0.10649 51.484693,-0.106288 51.484875,-0.107819 51.485505,-0.108427 51.485849,-0.104163 51.490031,-0.103276 51.490983,-0.103178 51.491185,-0.10337 51.491321,-0.103046 51.491523,-0.103686 51.491998,-0.103855 51.491966,-0.104673 51.493071,-0.104808 51.493504,-0.105716 51.493696,-0.110482 51.495373,-0.110788 51.495424,-0.110932 51.4955,-0.111417 51.496448,-0.110269 51.496779,-0.109444 51.498498,-0.108328 51.500349,-0.1068 51.50158,-0.106611 51.501499,-0.105961 51.502011,-0.106127 51.502095,-0.106025 51.502274,-0.106111 51.502524,-0.106726 51.502223,-0.107432 51.503013,-0.106369 51.503372,-0.106573 51.504048,-0.106408 51.504689,-0.10644 51.504983,-0.107337 51.507065,-0.108149 51.50691,-0.10848 51.50776,-0.108774 51.507706,-0.109131 51.509827,-0.104645 51.509825,-0.104634 51.509644,-0.104817 51.509593,-0.104652 51.509508,-0.104663 51.509118,-0.104758 51.509078,-0.104639 51.509004,-0.104676 51.508624,-0.104775 51.508534,-0.104683 51.508388,-0.104114 51.508414,-0.104056 51.508525,-0.104152 51.50865,-0.104021 51.509071,-0.104088 51.509153,-0.104076 51.509541,-0.103953 51.509596,-0.104106 51.509683,-0.104095 51.509849,-0.101571 51.509784,-0.096419 51.509367,-0.094581 51.509,-0.091943 51.50834,-0.08764 51.507859,-0.084865 51.507647,-0.080176 51.506849,-0.073174 51.504953,-0.070454 51.503796,-0.067881 51.503031,-0.064206 51.502172,-0.060876 51.501713,-0.059865 51.501666,-0.057198 51.502082,-0.055953 51.502391,-0.054846 51.502796,-0.046928 51.507224,-0.045468 51.507935,-0.044299 51.508273,-0.042688 51.508543,-0.040207 51.508628,-0.037798 51.508486,-0.035607 51.507957,-0.031892 51.506748,-0.031323 51.506311,-0.030436 51.505861,-0.029905 51.505245,-0.029683 51.50478,-0.029353 51.502816,-0.029536 51.501119,-0.029954 51.498865,-0.030177 51.496067,-0.03015 51.494685,-0.029921 51.493564,-0.031739 51.493193,-0.03261 51.492932,-0.03321 51.492825,-0.03331 51.493014,-0.037288 51.49222,-0.037963 51.492343,-0.039025 51.492901,-0.039527 51.492986,-0.039939 51.492946,-0.040536 51.492795,-0.040044 51.492163,-0.041029 51.491828,-0.040317 51.491063,-0.042481 51.490241,-0.042199 51.490036,-0.044472 51.490107,-0.044731 51.490442,-0.045805 51.490162,-0.046138 51.490367,-0.046541 51.490342,-0.046541 51.490745,-0.047569 51.490446,-0.047523 51.49037,-0.049193 51.489986,-0.049234 51.490042,-0.049686 51.489946,-0.049631 51.489865,-0.051125 51.489551,-0.051932 51.489136,-0.04996 51.488283,-0.050366 51.48796,-0.050327 51.487923,-0.05057 51.487832,-0.050781 51.487948,-0.051059 51.487861,-0.052045 51.487835,-0.052355 51.487771,-0.052547 51.487548,-0.05399 51.487969,-0.053628 51.487356,-0.05324 51.486971,-0.053076 51.486968,-0.052867 51.486677,-0.052797 51.486205,-0.05291 51.486193,-0.052927 51.486031,-0.053064 51.486011,-0.053008 51.485858,-0.053513 51.485776,-0.053375 51.485298,-0.053223 51.485213,-0.053035 51.484824,-0.052987 51.484389,-0.053077 51.48437,-0.052958 51.483581,-0.052866 51.483576,-0.052825 51.483465,-0.052979 51.483461,-0.052929 51.482784,-0.052832 51.482769,-0.05283 51.482675,-0.05296 51.482671,-0.053259 51.481059,-0.053135 51.481049,-0.053457 51.480532,-0.053475 51.480413,-0.053343 51.480397,-0.053572 51.480235,-0.053483 51.480061,-0.053642 51.479777,-0.053766 51.479806,-0.054068 51.479291,-0.05391 51.479236,-0.054302 51.478606,-0.052673 51.478009,-0.052731 51.472933,-0.051689 51.46976,-0.051756 51.469614,-0.052256 51.469214,-0.050874 51.467582,-0.051312 51.467356,-0.050626 51.4668,-0.0506 51.466747,-0.050928 51.466619,-0.049424 51.466358,-0.048247 51.465887,-0.048585 51.46558,-0.047094 51.464865,-0.046538 51.464472,-0.046044 51.463895,-0.045428 51.462744,-0.045241 51.461942,-0.045165 51.460942,-0.045216 51.459407,-0.045754 51.45768,-0.046147 51.456924,-0.044606 51.456576,-0.042719 51.455492,-0.041622 51.45499,-0.042963 51.453191,-0.043163 51.453118,-0.043637 51.452656,-0.044848 51.451324,-0.045098 51.451228,-0.045153 51.45096,-0.046125 51.449872,-0.04906 51.450112,-0.053044 51.448837,-0.053762 51.448709,-0.053981 51.448753,-0.054305 51.448993,-0.055409 51.449493,-0.057535 51.450338,-0.058661 51.449507,-0.060946 51.448427,-0.061801 51.447796,-0.062543 51.446957,-0.063058 51.446183,-0.063458 51.445262,-0.063687 51.444537,-0.063723 51.444153,-0.063639 51.443355,-0.063707 51.442867,-0.063844 51.442525,-0.064192 51.441909,-0.065 51.441157,-0.064027 51.440848,-0.063775 51.439539,-0.063674 51.437929,-0.06343 51.43754,-0.064394 51.437041,-0.064774 51.436288,-0.065389 51.43541,-0.065808 51.434631,-0.066118 51.434308,-0.066682 51.433922,-0.068576 51.432999,-0.069596 51.432656,-0.070669 51.432457,-0.07205 51.432481,-0.072357 51.432411,-0.072682 51.432235,-0.07356 51.431351,-0.074867 51.429748,-0.075067 51.428795,-0.074769 51.428106,-0.074301 51.427448,-0.073958 51.426523,-0.073909 51.426152,-0.074506 51.425981,-0.074955 51.425679,-0.078297 51.420509))",Area
