ResourceID,ResourceID2,AdminArea,AdminAreaType,Currency,Address Status,Building Name,Building Number SubStreet,SubStreet,Building Number,Street,Locality,Town,Postcode,EventUID,RecordType,Name Type,Name,DateFrom,DateTo,Description Type,Description,Notes
21fefe4d-8f44-41d4-97a5-36e489549410,21fefe4d-8f44-41d4-97a5-36e489549410,,,,Alternate,,,,51-54,Long Acre,,,,,,,,,,,,
220c1433-bd64-4d26-a966-cc8edec668db,220c1433-bd64-4d26-a966-cc8edec668db,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
2212cd6d-01ef-4532-a79c-6be8cda7c39b,2212cd6d-01ef-4532-a79c-6be8cda7c39b,,,,Alternate,,,,26-28,London Road,,,,,,,,,,,,
2218ecdf-3473-4f20-960d-34bae1d958e6,2218ecdf-3473-4f20-960d-34bae1d958e6,,,,Alternate,,,,68-72,Queen Victoria Street,,,,,,,,,,,,
2219b34b-c925-42fb-af8e-4905689f546c,2219b34b-c925-42fb-af8e-4905689f546c,Essex,County,Former,,,,,,,,,,,,,,,,,,
221f2044-b55e-4e3a-8a53-3e81192b193d,221f2044-b55e-4e3a-8a53-3e81192b193d,,,,Alternate,,,,19,Leman Street,,,,,,,,,,,,
22249481-fa74-4752-abf8-a59bd5477d16,22249481-fa74-4752-abf8-a59bd5477d16,,,,Alternate,,,,87-98,Mansell Street,,,,,,,,,,,,
22265fe3-4562-42ea-ae5c-0c6800c77f8a,22265fe3-4562-42ea-ae5c-0c6800c77f8a,,,,Alternate,,,,,Bankside,,,,,,,,,,,,
226ab0df-5776-4aa3-b863-16e4c7e96458,226ab0df-5776-4aa3-b863-16e4c7e96458,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
227a124f-12ac-4372-aa82-3cffbc97a66d,227a124f-12ac-4372-aa82-3cffbc97a66d,,,,Alternate,,,,106-136,Bishopsgate,,,,,,,,,,,,
229e9de7-ede8-4bb5-9758-ddaacae74e02,229e9de7-ede8-4bb5-9758-ddaacae74e02,,,,Alternate,,,,2b,Landseer Road,,,,,,,,,,,,
22a43359-83b2-4997-a571-3a088d67532f,22a43359-83b2-4997-a571-3a088d67532f,,,,Alternate,,,,64,Turnmill Street,,,,,,,,,,,,
22b3f0c9-c013-4ca3-9f38-ec7504553ee5,22b3f0c9-c013-4ca3-9f38-ec7504553ee5,,,,Alternate,,,,15,Salter Street,,,,,,,,,,,,
23188605-b511-40cf-925e-c1e3f0ed8bf6,23188605-b511-40cf-925e-c1e3f0ed8bf6,,,,Alternate,,,,"47, 49-50",Poland Street,,,,,,,,,,,,
231e1ca9-f9b3-4d72-b9cc-f778e66a2393,231e1ca9-f9b3-4d72-b9cc-f778e66a2393,,,,Alternate,,,,25-26,Old Jewry,,,,,,,,,,,,
232303cc-e7df-477e-8c90-e7e6ac43d454,232303cc-e7df-477e-8c90-e7e6ac43d454,,,,Alternate,,,,16-17,Plough Street,,,,,,,,,,,,
233423ba-7b5d-42f2-8ec9-6dd96573f8ad,233423ba-7b5d-42f2-8ec9-6dd96573f8ad,Kent,County,Former,,,,,,,,,,,,,,,,,,
233b05a4-ec60-4235-8de1-d1813c391f77,233b05a4-ec60-4235-8de1-d1813c391f77,,,,Alternate,,,,2-4,Colchester Street,,,,,,,,,,,,
234e4bcb-5024-419d-8482-276b6f69a710,234e4bcb-5024-419d-8482-276b6f69a710,,,,Alternate,,,,355-361,Oxford Street,,,,,,,,,,,,
23757577-01f0-43ec-83f4-dc23c5dcf18d,23757577-01f0-43ec-83f4-dc23c5dcf18d,Kent,County,Former,,,,,,,,,,,,,,,,,,
238b6a40-59c1-49e1-9e00-55e69fe16aeb,238b6a40-59c1-49e1-9e00-55e69fe16aeb,Essex,County,Former,,,,,,,,,,,,,,,,,,
2393db78-3588-4f03-9ed1-0cef8ba25058,2393db78-3588-4f03-9ed1-0cef8ba25058,,,,Alternate,,,,10,Rood Lane,,,,,,,,,,,,
23d07641-f406-43bf-9913-5146fd23633b,23d07641-f406-43bf-9913-5146fd23633b,Surrey,County,Former,,,,,,,,,,,,,,,,,,
23e00300-cd5e-4027-a790-2f92a1ab7496,23e00300-cd5e-4027-a790-2f92a1ab7496,,,,Alternate,,,,106-126,Bishopsgate,,,,,,,,,,,,
243149fe-a9d7-483a-aa81-b2690efee07a,243149fe-a9d7-483a-aa81-b2690efee07a,,,,Alternate,,,,,Orange Street,,,,,,,,,,,,
24994cea-5f5f-4a26-b16b-0efe9b2c9e76,24994cea-5f5f-4a26-b16b-0efe9b2c9e76,,,,Alternate,,,,222,Purley Way,,,,,,,,,,,,
24d9f137-b7f8-460a-bf41-ba896aa63eb8,24d9f137-b7f8-460a-bf41-ba896aa63eb8,,,,Alternate,,,,12,Norwich Street,,,,,,,,,,,,
24ec91e2-aca9-4fb8-9d57-3a48e5d5c138,24ec91e2-aca9-4fb8-9d57-3a48e5d5c138,,,,Alternate,,,,2-4,Colchester Street,,,,,,,,,,,,
24ed9d9b-2f1b-4d7e-b68c-2ae53c9028b7,24ed9d9b-2f1b-4d7e-b68c-2ae53c9028b7,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
25128e5a-be05-4c14-87d0-5cd305d2d653,25128e5a-be05-4c14-87d0-5cd305d2d653,,,,Alternate,,,,2-3,Powis Place,,,,,,,,,,,,
25a3e1e0-126f-4a65-b4c7-7d49437f8346,25a3e1e0-126f-4a65-b4c7-7d49437f8346,,,,Alternate,,,,,Vaughan Way,,,,,,,,,,,,
25bf823d-e642-4bf3-962b-870710b3b34f,25bf823d-e642-4bf3-962b-870710b3b34f,,,,Alternate,St Barnabas Vicarage,,,111,Homerton High Street,,,,,,,,,,,,
25da4130-fed2-4806-abce-e9b85873deec,25da4130-fed2-4806-abce-e9b85873deec,,,,Alternate,,,,,Pilgrimage Street,,,,,,,,,,,,
268cbfed-39b1-4400-b03c-06c5de7ad2ff,268cbfed-39b1-4400-b03c-06c5de7ad2ff,,,,Alternate,,,,,Peckham High Street,,,,,,,,,,,,
26948ef0-eb19-4299-99ff-d103a183f927,26948ef0-eb19-4299-99ff-d103a183f927,,,,Alternate,,,,38,Brushfield Street,,,,,,,,,,,,
274cffbc-7070-42fb-9a70-4c4ac3779739,274cffbc-7070-42fb-9a70-4c4ac3779739,,,,Alternate,,,,1-9,Alscot Road,,,,,,,,,,,,
280a200e-f0ca-48d1-a287-faf997a93e30,280a200e-f0ca-48d1-a287-faf997a93e30,,,,Alternate,,,,,White Lion Hill,,,,,,,,,,,,
2827dae5-6108-4de8-a331-c627ab5a3572,2827dae5-6108-4de8-a331-c627ab5a3572,,,,Alternate,,,,20,Leonard Street,,,,,,,,,,,,
28596e30-3816-44a7-bf9a-d19fb8a94dc1,28596e30-3816-44a7-bf9a-d19fb8a94dc1,,,,Alternate,,,,42,Half Moon Street,,,,,,,,,,,,
285c8143-45f1-40d3-92ff-8917a686e118,285c8143-45f1-40d3-92ff-8917a686e118,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
288bbb99-d881-48a2-a2d7-5b37a4903170,288bbb99-d881-48a2-a2d7-5b37a4903170,,,,Alternate,,,,,Manor Road,,,,,,,,,,,,
2890c81e-c8ef-4319-a5cc-b45867d9ed70,2890c81e-c8ef-4319-a5cc-b45867d9ed70,,,,Alternate,,,,32-40,Mitre Street,,,,,,,,,,,,
28d0c14e-1876-4982-acc4-2b1277aa8a65,28d0c14e-1876-4982-acc4-2b1277aa8a65,,,,Alternate,,,,,Crispin Street,,,,,,,,,,,,
28e415a0-2615-477a-a95c-aa68f5a189da,28e415a0-2615-477a-a95c-aa68f5a189da,Essex,County,Former,,,,,,,,,,,,,,,,,,
28ea4e17-3179-45a9-9210-b4d88492902f,28ea4e17-3179-45a9-9210-b4d88492902f,,,,Alternate,Greycoat Hospital Lower School,,,,Graham Terrace,,,,,,,,,,,,
28f9a5ae-7014-4696-bf25-610d1461ba0d,28f9a5ae-7014-4696-bf25-610d1461ba0d,,,,Alternate,,,,,Monument Street,,,,,,,,,,,,
2908fcf2-566c-424a-a9b7-b7d22999d710,2908fcf2-566c-424a-a9b7-b7d22999d710,,,,Alternate,,,,6-8,Stoney Street,,,,,,,,,,,,
2925d6ae-6576-4e73-afcc-87025e7e45ce,2925d6ae-6576-4e73-afcc-87025e7e45ce,,,,Alternate,,,,117-133,High Street,,,,,,,,,,,,
292f382e-b1de-469c-89f7-4c3a026fa92a,292f382e-b1de-469c-89f7-4c3a026fa92a,,,,Alternate,,,,1-6,St Mary Axe,,,,,,,,,,,,
29822618-acb3-4900-9e2b-f0030c14c4db,29822618-acb3-4900-9e2b-f0030c14c4db,Surrey,County,Former,,,,,,,,,,,,,,,,,,
298d8d5c-a87d-40a4-bc3a-e93e867f9989,298d8d5c-a87d-40a4-bc3a-e93e867f9989,,,,Alternate,,,,19-41,Earlham Street,,,,,,,,,,,,
2a5aae16-3614-401a-a23a-e9ed314e0c52,2a5aae16-3614-401a-a23a-e9ed314e0c52,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
2a609cb8-993d-4849-a136-c1a6b39e19cd,2a609cb8-993d-4849-a136-c1a6b39e19cd,Essex,County,Former,,,,,,,,,,,,,,,,,,
2a85a9f8-c34a-4a7e-89cf-37b4e49cc741,2a85a9f8-c34a-4a7e-89cf-37b4e49cc741,,,,Alternate,,,,3,Lambeth Palace Road,,,,,,,,,,,,
2ab15548-59e1-4880-b44f-0b261f448947,2ab15548-59e1-4880-b44f-0b261f448947,,,,Alternate,,,,29-30,Queen Street,,,,,,,,,,,,
2ac75910-3ca1-4530-8292-0e32a592c094,2ac75910-3ca1-4530-8292-0e32a592c094,,,,Alternate,,,,14-15,New Street,,,,,,,,,,,,
2add6da7-cdd5-43ac-ae1c-f8268cdde0b9,2add6da7-cdd5-43ac-ae1c-f8268cdde0b9,,,,Alternate,,,,20-23,Devonshire Place,,,,,,,,,,,,
2b2275b2-3038-45f2-ad8c-7bed628d7825,2b2275b2-3038-45f2-ad8c-7bed628d7825,,,,Alternate,,,,2-28,Thorne Street,,,,,,,,,,,,
2b49050a-46fe-4b7a-b0d8-05be4dbc8f6e,2b49050a-46fe-4b7a-b0d8-05be4dbc8f6e,,,,Alternate,,,,60,Ludgate Hill,,,,,,,,,,,,
2bde5635-c746-466e-865f-27fa03f0314a,2bde5635-c746-466e-865f-27fa03f0314a,,,,Alternate,,,,20-56,Copthall Avenue,,,,,,,,,,,,
2bf80dc3-5a0a-4a61-9716-743c0784fade,2bf80dc3-5a0a-4a61-9716-743c0784fade,,,,Alternate,,,,,Goods Way,,,,,,,,,,,,
2c9845f2-5bba-4525-b220-0ece9143a474,2c9845f2-5bba-4525-b220-0ece9143a474,,,,Alternate,,,,1-5,Queen Street,,,,,,,,,,,,
2d3d07e1-ebcc-4917-b301-480e6a4b3e1d,2d3d07e1-ebcc-4917-b301-480e6a4b3e1d,,,,Alternate,Nine Elms Farm,,,,Victoria Lane,,,,,,,,,,,,
2d8c1972-292d-418a-8d8a-bfba3f98f085,2d8c1972-292d-418a-8d8a-bfba3f98f085,,,,Alternate,,,,20-21,Tooks Court,,,,,,,,,,,,
2de9bde6-0886-4243-8b3e-ac3b9ac53170,2de9bde6-0886-4243-8b3e-ac3b9ac53170,,,,Alternate,,,,107-122,Leadenhall,,,,,,,,,,,,
2e08aabe-6687-4acb-b035-4c53242ad1c5,2e08aabe-6687-4acb-b035-4c53242ad1c5,,,,Alternate,,,,4,Cripplegate Buildings,,,,,,,,,,,,
2e225fe8-91c4-4f88-b6f8-44498972b83f,2e225fe8-91c4-4f88-b6f8-44498972b83f,Surrey,County,Former,,,,,,,,,,,,,,,,,,
2eaad15b-6a8a-4761-8e73-19aac5946b6a,2eaad15b-6a8a-4761-8e73-19aac5946b6a,,,,Alternate,,,,38,Brushfield Street,,,,,,,,,,,,
2ecd5b5a-bf5e-4e2f-9dfe-1d89162fb9c6,2ecd5b5a-bf5e-4e2f-9dfe-1d89162fb9c6,,,,Alternate,,,,31-33,Bush Lane,,,,,,,,,,,,
2ed20d05-607f-4da4-820c-fe0b4e0afa02,2ed20d05-607f-4da4-820c-fe0b4e0afa02,,,,Alternate,,,,62-63,Threadneedle Street,,,,,,,,,,,,
2ed8dd5f-4c1e-4e09-9aa3-8c8819677df3,2ed8dd5f-4c1e-4e09-9aa3-8c8819677df3,,,,Alternate,,,,13-17,Burlington Place,,,,,,,,,,,,
2ef07785-ae65-4775-9554-ad4a047db0f9,2ef07785-ae65-4775-9554-ad4a047db0f9,Hounslow,Borough,Current,,,,,,,,,,,,,,,,,,
2ef1f208-e195-43d2-92b7-470501735568,2ef1f208-e195-43d2-92b7-470501735568,,,,Alternate,,,,3-4,Eagle Place,,,,,,,,,,,,
2f1a026b-7980-4d87-8758-85362bec37da,2f1a026b-7980-4d87-8758-85362bec37da,,,,Alternate,,,,,Clink Street,,,,,,,,,,,,
2f4bc138-e48b-4eaf-bdf4-7839ad382c61,2f4bc138-e48b-4eaf-bdf4-7839ad382c61,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
2f7bfdf5-3017-4549-a103-48f15fac3a92,2f7bfdf5-3017-4549-a103-48f15fac3a92,,,,Alternate,,,,45-49,London Wall,,,,,,,,,,,,
2fc74079-516d-4609-acfe-3a0b11484bf8,2fc74079-516d-4609-acfe-3a0b11484bf8,,,,Alternate,,,,127-131,Long Acre,,,,,,,,,,,,
2ff5612a-be85-4871-a249-c992ec5d45e3,2ff5612a-be85-4871-a249-c992ec5d45e3,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
304e4be2-1b83-4616-8cd8-c021a0796607,304e4be2-1b83-4616-8cd8-c021a0796607,Surrey,County,Former,,,,,,,,,,,,,,,,,,
308c4345-ae5d-438c-b2a4-e95f4b92b00a,308c4345-ae5d-438c-b2a4-e95f4b92b00a,,,,Alternate,,,,1-7,Hanover Street,,,,,,,,,,,,
30b3d33f-69db-4ecb-bd66-0fc68f5c6591,30b3d33f-69db-4ecb-bd66-0fc68f5c6591,,,,Alternate,,,,,Felstead Road,,,,,,,,,,,,
30ef06b9-301e-4adc-9f67-9e51c31c0798,30ef06b9-301e-4adc-9f67-9e51c31c0798,Kent,County,Former,,,,,,,,,,,,,,,,,,
315a6c7e-19d4-45b9-be19-50d592000ced,315a6c7e-19d4-45b9-be19-50d592000ced,Kent,County,Former,,,,,,,,,,,,,,,,,,
318c54a9-bc37-4d65-8c2a-24748fd49642,318c54a9-bc37-4d65-8c2a-24748fd49642,,,,Alternate,,,,,Newick Road,,,,,,,,,,,,
32082ba5-966c-4f4e-b751-1a40ee75b6d3,32082ba5-966c-4f4e-b751-1a40ee75b6d3,,,,Alternate,,,,,Lennard Road,,,,,,,,,,,,
329813d8-2c12-4797-9c6c-60d6f53310fe,329813d8-2c12-4797-9c6c-60d6f53310fe,,,,Alternate,,,,2-4,Colchester Street,,,,,,,,,,,,
32b0df8b-3c3c-41b0-934c-5059e4728520,32b0df8b-3c3c-41b0-934c-5059e4728520,,,,Alternate,,,,22-24,Bruton Lane,,,,,,,,,,,,
32b12ac9-bcba-4501-84e7-8c828e5663e6,32b12ac9-bcba-4501-84e7-8c828e5663e6,Surrey,County,Former,,,,,,,,,,,,,,,,,,
32d5e948-450e-44ca-a83d-f2916d362378,32d5e948-450e-44ca-a83d-f2916d362378,,,,Alternate,,,,17-20,Cullum Street,,,,,,,,,,,,
3359b626-8455-4156-8f21-6afcd43aaccf,3359b626-8455-4156-8f21-6afcd43aaccf,,,,Alternate,,,,5,Broadgate,,,,,,,,,,,,
336ef30e-a7b4-4df8-95fd-4274f5c25431,336ef30e-a7b4-4df8-95fd-4274f5c25431,,,,Alternate,,,,12-16,Penton Street,,,,,,,,,,,,
3394d8cb-4328-4ce2-8d88-0e7b0f67cdb3,3394d8cb-4328-4ce2-8d88-0e7b0f67cdb3,,,,Alternate,,,,61-70,St Paul's Churchyard,,,,,,,,,,,,
33a28dcf-323e-4ccc-8225-c51740135dd2,33a28dcf-323e-4ccc-8225-c51740135dd2,,,,Alternate,,,,62-63,Threadneedle Street,,,,,,,,,,,,
33bd7c29-8da7-43c6-8820-7c4396f864f1,33bd7c29-8da7-43c6-8820-7c4396f864f1,,,,Alternate,,,,2-6,Leyden Street,,,,,,,,,,,,
345df5a3-a1a2-49a3-a836-61f007b0debb,345df5a3-a1a2-49a3-a836-61f007b0debb,,,,Alternate,,,,,Robsart Road,,,,,,,,,,,,
347df138-55be-4305-965a-aadc17da06c5,347df138-55be-4305-965a-aadc17da06c5,Kent,County,Former,,,,,,,,,,,,,,,,,,
34b9677e-2927-432c-9155-e151d29ff185,34b9677e-2927-432c-9155-e151d29ff185,,,,Alternate,,,,,Finsbury Pavement,,,,,,,,,,,,
34e1ec35-ca9e-431b-beea-3463568dcb71,34e1ec35-ca9e-431b-beea-3463568dcb71,Kent,County,Former,,,,,,,,,,,,,,,,,,
34e91eac-ac2c-4c36-bb95-8339cae871ae,34e91eac-ac2c-4c36-bb95-8339cae871ae,Havering,Borough,Current,,,,,,,,,,,,,,,,,,
34ec2cb5-0dea-439a-95eb-4b834a6a0a9d,34ec2cb5-0dea-439a-95eb-4b834a6a0a9d,Surrey,County,Former,,,,,,,,,,,,,,,,,,
353f2cb8-0b7e-4df9-aba0-ac49ce30b2e1,353f2cb8-0b7e-4df9-aba0-ac49ce30b2e1,,,,Alternate,,,,109,Pelton Road,,,,,,,,,,,,
359390ad-f392-4856-83ad-d2ec1fc063e3,359390ad-f392-4856-83ad-d2ec1fc063e3,Kent,County,Former,,,,,,,,,,,,,,,,,,
35be0904-f1b0-45f4-9638-45f2fa22e630,35be0904-f1b0-45f4-9638-45f2fa22e630,Surrey,County,Former,,,,,,,,,,,,,,,,,,
35e2f62d-f2af-41e5-a9c7-3907cd296cbf,35e2f62d-f2af-41e5-a9c7-3907cd296cbf,,,,Alternate,,,,10-16,Bevis Marks,,,,,,,,,,,,
35e5cc89-eb7f-4afd-b6e1-01fb9f060a51,35e5cc89-eb7f-4afd-b6e1-01fb9f060a51,,,,Alternate,,,,2-8,Newton Street,,,,,,,,,,,,
36158310-8e87-4dfe-ad98-8e60638391b3,36158310-8e87-4dfe-ad98-8e60638391b3,,,,Alternate,,,,18-31,Eldon Street,,,,,,,,,,,,
36204721-2220-490e-a412-e2d800c5e50d,36204721-2220-490e-a412-e2d800c5e50d,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
36bd3327-2284-4717-b487-d45ccf2c58bb,36bd3327-2284-4717-b487-d45ccf2c58bb,,,,Alternate,,,,12-26,Hartfield Road,,,,,,,,,,,,
36dae660-f517-411f-baa1-68214262bdf4,36dae660-f517-411f-baa1-68214262bdf4,,,,Alternate,,,,,Water Lane,,,,,,,,,,,,
36eb83f8-d512-4c15-b382-c39cef18c313,36eb83f8-d512-4c15-b382-c39cef18c313,,,,Alternate,,,,25-26,Old Jewry,,,,,,,,,,,,
37a0d8bf-dac0-4908-91f3-e14dccef244d,37a0d8bf-dac0-4908-91f3-e14dccef244d,,,,Alternate,,,,3-15,New Inn Yard,,,,,,,,,,,,
37a4db36-19c7-4a0c-a0b8-4755048fdb44,37a4db36-19c7-4a0c-a0b8-4755048fdb44,,,,Alternate,,,,87-88,Farringdon Street,,,,,,,,,,,,
37a9e66b-779f-48b6-88fd-348f0ba14c91,37a9e66b-779f-48b6-88fd-348f0ba14c91,Kent,County,Former,,,,,,,,,,,,,,,,,,
37d21470-bc5c-4939-ad93-8119790be775,37d21470-bc5c-4939-ad93-8119790be775,,,,Alternate,,,,25,New Street Square,,,,,,,,,,,,
37fd864a-b9d5-4d48-9f15-a980de14f46e,37fd864a-b9d5-4d48-9f15-a980de14f46e,,,,Alternate,,,,10,King Edward Street,,,,,,,,,,,,
3802a13e-4d75-45c2-812e-a633f366c581,3802a13e-4d75-45c2-812e-a633f366c581,,,,Alternate,,,,307-311,Camberwell New Road,,,,,,,,,,,,
38acf12f-4168-4cea-881d-44b87f47e3eb,38acf12f-4168-4cea-881d-44b87f47e3eb,,,,Alternate,,,,106-126,Bishopsgate,,,,,,,,,,,,
38b55524-13f6-4171-afc0-175560d48b15,38b55524-13f6-4171-afc0-175560d48b15,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
38c63a61-a1e6-4d48-bfaf-49bcb61e2ce6,38c63a61-a1e6-4d48-bfaf-49bcb61e2ce6,,,,Alternate,,,,16,Garrick Street,,,,,,,,,,,,
392fcda6-f229-4c12-8125-c7562e0d138a,392fcda6-f229-4c12-8125-c7562e0d138a,,,,Alternate,,,,,Church End,,,,,,,,,,,,
393af012-e814-48d3-9706-def94e7451b0,393af012-e814-48d3-9706-def94e7451b0,,,,Alternate,,,,1-5,Addle Hill,,,,,,,,,,,,
394c35de-84df-42d6-a09c-3d925e331259,394c35de-84df-42d6-a09c-3d925e331259,Surrey,County,Former,,,,,,,,,,,,,,,,,,
395d71d3-0f0a-4ffc-bfbc-0aa402cf3bb2,395d71d3-0f0a-4ffc-bfbc-0aa402cf3bb2,Havering,Borough,Current,,,,,,,,,,,,,,,,,,
39918c92-c100-40a7-963c-50528b3a0517,39918c92-c100-40a7-963c-50528b3a0517,,,,Alternate,,,,106-126,Bishopsgate Street,,,,,,,,,,,,
39d58814-2584-4039-9008-b7279d895f5a,39d58814-2584-4039-9008-b7279d895f5a,Surrey,County,Former,,,,,,,,,,,,,,,,,,
39d8afd5-14c2-468a-ba2e-01a84349d04d,39d8afd5-14c2-468a-ba2e-01a84349d04d,,,,Alternate,,,,46-50,Tufton Street,,,,,,,,,,,,
39fd8392-917a-47d8-865c-5a3bed3b81ff,39fd8392-917a-47d8-865c-5a3bed3b81ff,,,,Alternate,,,,12A,Hay's Mews,,,,,,,,,,,,
3a1ee562-43d8-4c25-9ce9-9d942e899e16,3a1ee562-43d8-4c25-9ce9-9d942e899e16,,,,Alternate,,,,31-37,Cannon Street,,,,,,,,,,,,
3a2c2713-8127-4e62-89f7-2b86ade91aa1,3a2c2713-8127-4e62-89f7-2b86ade91aa1,Kent,County,Former,,,,,,,,,,,,,,,,,,
3a425060-dcc9-48ea-9d12-e784221199aa,3a425060-dcc9-48ea-9d12-e784221199aa,,,,Alternate,,,,1-4,Fenchurch Street,,,,,,,,,,,,
3ac365d1-847e-44ed-89ec-9fcc9acc9118,3ac365d1-847e-44ed-89ec-9fcc9acc9118,,,,Alternate,,,,11-12,Hanover Square,,,,,,,,,,,,
3ac72b8c-a4c0-4eba-ab3f-5fa678347001,3ac72b8c-a4c0-4eba-ab3f-5fa678347001,,,,Alternate,,,,,Highbridge Road,,,,,,,,,,,,
3ad1e20f-fd49-414a-b4cd-86ce0b64fc3f,3ad1e20f-fd49-414a-b4cd-86ce0b64fc3f,,,,Alternate,,,,,Greenwich Church Street,,,,,,,,,,,,
3af8a7b7-9ccb-4da0-9c12-9e76c671b221,3af8a7b7-9ccb-4da0-9c12-9e76c671b221,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
3afefd08-e7e5-4815-9ff1-79c7847bcb18,3afefd08-e7e5-4815-9ff1-79c7847bcb18,,,,Alternate,,,,1-6,Aldersgate Street,,,,,,,,,,,,
3b122061-dc96-4be7-8b48-06617a6c2f9c,3b122061-dc96-4be7-8b48-06617a6c2f9c,Kent,County,Former,,,,,,,,,,,,,,,,,,
3b37def4-9ddb-4b13-a545-1a196b0bb45d,3b37def4-9ddb-4b13-a545-1a196b0bb45d,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
3bceff6a-e23a-4554-81ef-1961ca7fa3f0,3bceff6a-e23a-4554-81ef-1961ca7fa3f0,,,,Alternate,,,,1-7,Green Dragon Court,,,,,,,,,,,,
3bd9b1f0-3c78-403f-ac6b-51b44ff1f792,3bd9b1f0-3c78-403f-ac6b-51b44ff1f792,,,,Alternate,,,,,London Wall,,,,,,,,,,,,
3bf9ce28-54d0-4795-8434-95034dbf08ae,3bf9ce28-54d0-4795-8434-95034dbf08ae,,,,Alternate,,,,10,Holborn Viaduct,,,,,,,,,,,,
3bfefbac-1502-43d6-a6c9-b1c64d8d35d4,3bfefbac-1502-43d6-a6c9-b1c64d8d35d4,,,,Alternate,,,,"15-23, 25-29",Liverpool Road,,,,,,,,,,,,
3c32dca4-65bb-4fc8-a4d6-27e36fac71ef,3c32dca4-65bb-4fc8-a4d6-27e36fac71ef,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
3c33c8fc-e34f-43b5-a792-306b3fe1cf8e,3c33c8fc-e34f-43b5-a792-306b3fe1cf8e,Tower Hamlets,Borough,Current,,,,,,,,,,,,,,,,,,
3c44a8c2-a9a6-44a7-a82d-a7cc9112afbd,3c44a8c2-a9a6-44a7-a82d-a7cc9112afbd,,,,Alternate,,,,107-115,Long Acre,,,,,,,,,,,,
3c4b95d8-a6bd-4e3b-99f9-b88f8beadc5c,3c4b95d8-a6bd-4e3b-99f9-b88f8beadc5c,,,,Alternate,,,,37,Jewry Street,,,,,,,,,,,,
3c766c18-5c91-4f3e-bee0-577ac01bf7b8,3c766c18-5c91-4f3e-bee0-577ac01bf7b8,Essex,County,Former,,,,,,,,,,,,,,,,,,
3ce30bf1-4fe4-4618-8056-b86f8f2d4cf0,3ce30bf1-4fe4-4618-8056-b86f8f2d4cf0,,,,Alternate,,,,,Haddon Road,,,,,,,,,,,,
3d0a168a-8eda-4474-85a1-d74145cd35a0,3d0a168a-8eda-4474-85a1-d74145cd35a0,,,,Alternate,,,,14-15,New Street,,,,,,,,,,,,
3d27583d-6776-471d-ab99-ee44030663fc,3d27583d-6776-471d-ab99-ee44030663fc,,,,Alternate,,,,5-12,New London Street,,,,,,,,,,,,
3d3e4858-82cd-4725-8989-34248be9d87b,3d3e4858-82cd-4725-8989-34248be9d87b,,,,Alternate,,,,,Bishopsgate,,,,,,,,,,,,
3d5979ac-f5e2-42ec-9e28-ddf3164fa978,3d5979ac-f5e2-42ec-9e28-ddf3164fa978,,,,Alternate,,,,"28-31, 35",Edridge Road,,,,,,,,,,,,
3dc22c4f-0c5e-4a37-85a6-d495b8b404b9,3dc22c4f-0c5e-4a37-85a6-d495b8b404b9,,,,Alternate,,,,26-34,Old Bailey,,,,,,,,,,,,
3dcae94e-e121-4842-a63b-d56a4fbb8e59,3dcae94e-e121-4842-a63b-d56a4fbb8e59,,,,Alternate,,,,7,Stoney Street,,,,,,,,,,,,
3df351fb-7aef-4a55-9b50-4b521b97fe49,3df351fb-7aef-4a55-9b50-4b521b97fe49,,,,Alternate,,,,4-10,Lower Marsh,,,,,,,,,,,,
3e0431fe-f002-46c1-9961-a278191b7a03,3e0431fe-f002-46c1-9961-a278191b7a03,,,,Alternate,,,,43,Farringdon Street,,,,,,,,,,,,
3e25d537-ad4d-420e-8908-02d0b9b301fd,3e25d537-ad4d-420e-8908-02d0b9b301fd,,,,Alternate,,,,25,Murphy Road,,,,,,,,,,,,
3e4bd557-0876-4a0e-a8b9-ac88bbc244f2,3e4bd557-0876-4a0e-a8b9-ac88bbc244f2,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
3e6f296b-796c-45e6-a234-2f4d1737bcde,3e6f296b-796c-45e6-a234-2f4d1737bcde,Surrey,County,Former,,,,,,,,,,,,,,,,,,
3e9a5b35-309f-417b-a2d8-c146a4361100,3e9a5b35-309f-417b-a2d8-c146a4361100,,,,Alternate,,,,67-71,Watling Street,,,,,,,,,,,,
3eaed4b9-f952-4765-bba1-5973a6286b36,3eaed4b9-f952-4765-bba1-5973a6286b36,Surrey,County,Former,,,,,,,,,,,,,,,,,,
3f01143d-9e71-4cb8-b105-3ac93d021614,3f01143d-9e71-4cb8-b105-3ac93d021614,Surrey,County,Former,,,,,,,,,,,,,,,,,,
