ResourceID,AdminArea,AdminAreaType
12754758-2e69-4270-9a8a-311c2db84fa7,City of London,Borough
88a4fca7-4b79-4a5d-92bb-4f0772b5fce2,City of London,Borough
bcd0b87e-dfb8-49a2-a16f-fe0933178ace,City of London,Borough
5acbab8c-2608-42d1-85e4-17601bf50365,City of London,Borough
4f1e3936-7e77-4949-9ac3-db6d0576017f,City of London,Borough
700744d7-76fb-43fd-b7ff-8a5f92cda7f6,City of London,Borough
40546116-0f09-45e6-8c4d-74798c588f5e,City of London,Borough
61db16fa-89ca-4611-9fdd-86514039dafe,City of London,Borough
43a7b655-2392-47fc-9646-fd14a0aeff98,City of London,Borough
0bc11556-ae06-42ab-8578-57cc8e3d62ef,City of London,Borough
e120c4e1-e78a-4f4a-af11-b862333f698c,City of London,Borough
52169700-8ead-4650-b144-668e6a0c3e75,City of London,Borough
5a8651ee-a4b5-4dc1-b8e2-d034c02759c1,City of London,Borough
598d65e3-f800-4951-b5cb-0121c0914f11,City of London,Borough
066029ad-57bc-4988-83f6-a9001b3175a6,City of London,Borough
8f5bef6d-f4b3-455d-9d52-1bfd8fb6c64b,City of London,Borough
cb1c8fe9-c89c-4203-9488-4d6c4df5f5a9,City of London,Borough
d7a4af90-ac60-4c56-a2f8-91ea537e68fd,City of London,Borough
b6676164-4617-4825-a3ee-cc30109cfd63,City of London,Borough
169f7eea-fe26-4b9a-941a-c8bab7847e22,City of London,Borough
1d4d5223-f67e-440a-a778-1fab394f32cf,City of London,Borough
3598db3c-e8fd-41e5-aede-dc49db6c93e8,City of London,Borough
deb90ea5-8ba8-4098-ac3f-d94b1d7d9c3f,City of London,Borough
0bf5742b-508f-4b37-98f9-1405cbdbbfa6,City of London,Borough
86e956e3-df27-4f1f-bbf6-fd1d2d8c31f8,City of London,Borough
6dfda9e5-3de6-43a6-be33-354eaa2c0e79,City of London,Borough
3258939d-b752-4419-a70d-237683837858,City of London,Borough
10b5bab2-dff7-418f-a89e-ed5ae849d915,City of London,Borough
51115e12-0765-4d22-85c0-844fe289cbfd,City of London,Borough
4b88148f-ed97-4656-b33f-e462ce1c5fdb,City of London,Borough
69b3e938-511d-4aea-b4a8-9db4ac238191,City of London,Borough
e4e5909d-d857-477d-ac17-4c20b3996480,City of London,Borough
34f8b04f-18a9-4ade-a8e4-c016bd18e36a,City of London,Borough
ef6d3f45-11cb-488c-a8d1-c6bd93952568,City of London,Borough
272ab5e0-1700-4416-9cf9-d4bbe4e73717,City of London,Borough
ac204f8e-fded-481d-81b2-73c62b6147ae,City of London,Borough
fac0ce39-2b40-4e17-8cf6-de3585b6200e,City of London,Borough
8545d167-9912-442e-b4c6-ebbd5993a7bd,City of London,Borough
349e5d80-e06a-4a86-9f8c-f0e270fcfbdb,City of London,Borough
16162d95-eaa4-4487-946f-f746911044c1,City of London,Borough
8f583afc-cfd6-481a-9472-967a552bf0a3,City of London,Borough
547f4873-d09d-488e-bfcd-4a3212d90e9f,City of London,Borough
6cb59d7a-9a6b-44fc-8944-8a669fc4a5f8,City of London,Borough
ca25d8da-def4-4049-8316-fb0ae430281e,City of London,Borough
ab82e1ab-4a2f-4469-a75c-439221ae8b47,City of London,Borough
c1f014eb-9433-4f14-95ee-0287f127b19f,City of London,Borough
c91f3c99-7a5f-4431-bec0-c794bee28def,City of London,Borough
ab0fc4ca-3845-4267-ab0a-f6a833a71255,City of London,Borough
94960086-05e8-4385-8462-f7b7b1ff1322,City of London,Borough
0027f4f1-a89f-43e8-9285-61d7179a5f08,City of London,Borough
e5c741f2-8d0d-4390-afa2-fde9f70d145b,City of London,Borough
dcb86f45-2333-4b53-91ab-d35730301158,City of London,Borough
6e9659b6-3f70-4f7c-a7e3-4c955a4b4d97,City of London,Borough
0fbed29c-494f-4c87-8ccc-5e8d12c71f28,City of London,Borough
13dc3b91-040f-4018-8771-cd425582c8b0,City of London,Borough
86db080e-1a89-40ae-b8a8-984a4a38c261,City of London,Borough
239585da-38ca-4692-936a-4e887a6ce3fd,City of London,Borough
fd75227c-5657-4557-80aa-4714de85ec59,City of London,Borough
6ddb5cb6-604a-45dc-8695-9efdbffd936d,City of London,Borough
32d9404f-7cf3-48b5-a68a-c289414de0a5,City of London,Borough
