ResourceID,Geometry
13fec7ce-04df-4c4d-b194-4c84fb0a86be,"LINESTRING (-0.381107776090446 51.50260082517322,-0.3805009410973788 51.50247949325614,-0.38013029282957417 51.50242854215539,-0.3801112764604768 51.502298954772066,-0.38013136846732004 51.502250125310894)"
1413ad70-9ecd-4d5c-a71e-3ceb4afcdc0b,"MULTILINESTRING ((-0.005108329492471767 51.48345652042145,-0.005077860920104545 51.48341287826197),(-0.006149329290758687 51.483094193446426,-0.0061205469886804 51.48306136120348),(-0.0055597709078120065 51.482410365252086,-0.005689070045474873 51.482365397525065),(-0.008653204428407587 51.48224595657453,-0.008614049557837438 51.48220351590803))"
1725de49-9e00-4b0d-ba90-8007cca63965,"MULTILINESTRING ((-0.09684628558307845 51.475521690307005,-0.09664397127908413 51.475447138491496),(-0.09478290115539152 51.4746472161157,-0.09450254694535297 51.474528631585244),(-0.09406431707081185 51.47436471816782,-0.09382869206202263 51.474268238860795),(-0.09408712518636944 51.474365089048405,-0.09489417899115221 51.47389359296266,-0.09490587961717546 51.473886656408105),(-0.0957708242722551 51.473394714403945,-0.09626253191866098 51.47309625299939,-0.09677704051797992 51.472798159801364),(-0.09675512226185953 51.47277642436438,-0.09658940239146498 51.47264545200973),(-0.09484969385517612 51.47249603225524,-0.0947947526221999 51.47244525271647),(-0.09782617883053422 51.47226643387088,-0.09860679617035262 51.471880004280806),(-0.09625826300215724 51.47237638539527,-0.0952943316363373 51.47168368604605),(-0.09494023416252097 51.471692184599306,-0.09506952774503495 51.47160163845605),(-0.09515083334763945 51.47156732686097,-0.09416561426324288 51.47083863826637),(-0.09365835706672314 51.46677193735391,-0.09411978365450291 51.46665116021566))"
178ab1d6-eedf-47c3-a0e1-6070e85015c7,"LINESTRING (-0.43839160911348146 51.46907356412074,-0.43841933938129785 51.468867160112126,-0.4385722610933051 51.46863011801471,-0.43879756692123184 51.46839404130293,-0.4389575233285421 51.46825401237316,-0.43908359422657317 51.46819753868935,-0.4393852376873899 51.46814986791954,-0.43977818686596043 51.46815510717857,-0.4410151156753683 51.46798420155563,-0.4427838308281245 51.467994825597664,-0.44452107761270254 51.46801792809275,-0.4453558662844161 51.46841672182213,-0.44576117392829073 51.46866765392372,-0.44606460971192885 51.46887199508119,-0.44645384472512206 51.46898701019947,-0.4468668308650309 51.46901187521222,-0.44729388173762713 51.46892707621507,-0.4476080553369596 51.46881493199344,-0.4479607456512002 51.468787299833124,-0.4481259834933942 51.46879595211072)"
192db223-2b10-4c17-b67c-10ea9cac04c5,"LINESTRING (0.07190785648084216 51.49177954002855,0.07163733797033903 51.49166683645677,0.07184472010051544 51.49187705187179,0.07153144284309765 51.49188559938449,0.07140857858362723 51.49183655892682,0.07141417400679405 51.49195996842708,0.07146967033871877 51.49201321087941,0.0714370092623003 51.492037887440375,0.07098376174646823 51.49204589356136,0.07082987455315214 51.492057648324554,0.07070741984759545 51.49201763749446,0.0706254501773273 51.49201908501838,0.07053642846163057 51.49207789238263,0.07053656488761276 51.49208090250482)"
1be81124-d9ac-4918-8e9b-a449a4fff445,"MULTILINESTRING ((-0.09398770997998526 51.5287524794704,-0.09382499580856177 51.52827674230025),(-0.09259507016164971 51.528466992778355,-0.09153857947276114 51.52820448654102),(-0.0938707624297847 51.528189877474745,-0.09466299934496616 51.52805382479973),(-0.09517304970472726 51.52794822359312,-0.09552687420426463 51.52788388709423),(-0.09155701135567314 51.52809965593036,-0.09154102646324261 51.527810284627726),(-0.09126335402727721 51.528068590037286,-0.09011009540013175 51.52776945107381),(-0.0927235914211109 51.528416519126445,-0.09352485288826638 51.52772868231408,-0.0935717172230142 51.52761555207397),(-0.09372221958815528 51.528047286006675,-0.0942069899744338 51.527538275430224),(-0.09155835932525792 51.527731718126994,-0.09453603164692718 51.527394690085366),(-0.0892194989147536 51.52757095405891,-0.0889705215332267 51.52747928511884,-0.0888183294551452 51.52742423788469,-0.08865576902628237 51.52728141149663),(-0.09567161990927285 51.52778110773042,-0.0955056015380841 51.52738416786313),(-0.09142569299728462 51.52754557807488,-0.0912127283128481 51.52692884442417),(-0.08958129328536267 51.52698110969201,-0.08907967690519426 51.52688532232696,-0.08834358643605697 51.527022253152225),(-0.0885448421152413 51.525571221485215,-0.0888554500407505 51.52553248219853),(-0.09139958723605324 51.52682675696729,-0.0926608393217651 51.526558179803466,-0.09229457133169082 51.52591267013519,-0.09379622163151535 51.52560418853059),(-0.08957454618288371 51.52546535856971,-0.08988442051606446 51.52544412615437),(-0.08984833684254395 51.52697670147785,-0.09109300139901559 51.52676919744729,-0.0907294635668396 51.525387809242396),(-0.09072202361466535 51.52522999115703,-0.09072066672279773 51.525226685932005,-0.09035454446894818 51.52528533030891),(-0.089919455309257 51.52527823986799,-0.08980633691275998 51.52496100244645),(-0.09407047872303176 51.52609926218183,-0.09346313680966441 51.52483656900244,-0.09266948871345634 51.52500763483532),(-0.08772722841655453 51.52463798503537,-0.08785390918451019 51.52463129157434),(-0.08863492228461158 51.525432515414096,-0.08851428476650229 51.52462454210085,-0.08942985568306486 51.52456062365393,-0.09020324177780668 51.52453818536856),(-0.09100836120010583 51.524428649639624,-0.09065309201010151 51.52452799294272,-0.09065125989119543 51.524571768050414,-0.09136033233078421 51.52440809965045),(-0.09192905160490072 51.52424214122264,-0.09265361259804421 51.52404367324708),(-0.09254266529227989 51.522666400567445,-0.08991625631537935 51.523342020907315,-0.09008477739653858 51.5236776834189,-0.09072066672279773 51.525226685932005,-0.09258857305161632 51.52492746979268),(-0.08982607894295883 51.52314781110089,-0.08976145717231007 51.52200783561133,-0.08990514570009679 51.52092382124207))"
1c1e49b8-e2f0-46c5-88cd-4c741a61a243,"MULTILINESTRING ((-0.005432604729068642 51.54972936428079,-0.0012333703894585758 51.54583296513465,-0.0009702349829369513 51.545858935657414),(-0.00028930971978664274 51.54495687400138,-0.0012333703894585758 51.54583296513465,-0.0032573393810961552 51.54563318549454))"
1c7d0036-e216-43b8-a2e7-542145c6595b,"LINESTRING (-0.21564810069692836 51.470598839767185,-0.21595233843508593 51.47047595408433)"
1ca796a1-a866-483e-821e-2344884b01cc,"MULTILINESTRING ((0.13522688135460084 51.52612394617299,0.13522609782888745 51.52612042955112,0.13622972866395985 51.52613663959031,0.1371835808169939 51.52616259663402,0.13806339750656088 51.52609085597036,0.13918818366267638 51.52595274251257,0.1398649986399179 51.52599610924955,0.1402843185475161 51.52605035979732,0.14083722865932213 51.52599075220376,0.14111288324961782 51.52594827493384,0.14111310374277972 51.52594857732973),(0.13506040472234088 51.525322279570986,0.13513897262648075 51.525729388565885,0.13522609782888745 51.52612042955112,0.13496851672425886 51.52611626786969,0.1338899076227797 51.52596876297188),(0.14647440550531404 51.525584439613354,0.14532281210625003 51.525785013216876,0.1434392568287622 51.52603609057663,0.14199575694750294 51.52614911392872,0.1417056174217851 51.52609870179596,0.14150123077112123 51.52597244299008,0.14120175715138422 51.52593457966631,0.14111288324961782 51.52594827493384,0.14089039722297697 51.525643143459895,0.14066955672597975 51.524953900615714))"
1d498b7b-9fab-4981-a94b-e218f3b8094a,"LINESTRING (-0.15828886959762914 51.59838079203294,-0.15841017231034737 51.59838044796039,-0.15848820934237393 51.59836098924498,-0.1585784702340159 51.598360607024404,-0.15871690286239162 51.59836547697058,-0.15885369392703882 51.59836568503939,-0.15898922156593123 51.598377006787814,-0.15908716708868442 51.59838077915769,-0.15914446592775602 51.5983852639308,-0.15924084656416862 51.598352563556574,-0.15938902183830278 51.59831217308393,-0.1594869167734341 51.59828403354602,-0.1596072735728734 51.59819959322514,-0.15971262337768968 51.598147740054706,-0.1599052803239851 51.598175699611716,-0.16006991934450196 51.598214833683386,-0.16020901622583925 51.59824789618932,-0.1602635868905353 51.59826086719568,-0.16045945840468756 51.598264210298964,-0.16067261924142945 51.59822393784847,-0.1608507008490442 51.598154878977404,-0.16098123638885084 51.59801924994676,-0.16104073887526005 51.59790417970748,-0.16110239701551707 51.59780757751864,-0.1611739254883348 51.59769899054836,-0.1612159805287785 51.59757634619423,-0.16122901681600643 51.59748858001807,-0.16121841348841076 51.5973983592314,-0.16121054753249198 51.59733141900489,-0.16111774571456258 51.59720817104156,-0.16111534788326143 51.59702544316612,-0.16132233549334019 51.59674246929569,-0.16135754925301582 51.59659686854265,-0.16118410589649906 51.596285728502075,-0.16108480204106157 51.596087149844955,-0.16111359306358272 51.59588606460646,-0.16092780570494827 51.59535619530398)"
